0.47	0.43	-0.00	0.27	0.35	0.45	0.60	0.45	0.40	0.23	0.42	0.22	0.05	0.30	0.26	1.00	0.45	0.65	0.43	0.46	0.14	0.39	0.30	0.33	0.51	0.39	0.21	0.31	0.33	0.40	0.31	0.31	0.29	-0.02	0.34	0.27	-0.06	0.13	-0.12	0.52	0.21	0.45	0.41	0.55	0.67	0.62	0.28	0.44	0.25	0.62	0.25	
0.38	0.27	0.04	0.18	0.25	0.27	0.42	0.17	0.28	0.18	0.33	0.17	0.03	0.18	0.30	0.45	1.00	0.48	0.30	0.33	-0.05	0.24	0.21	0.28	0.36	0.25	0.18	0.29	0.31	0.27	0.29	0.35	0.31	-0.03	0.27	0.30	-0.05	0.06	-0.18	0.40	0.16	0.34	0.31	0.37	0.46	0.42	0.19	0.27	0.11	0.42	0.17	
0.46	0.48	-0.01	0.27	0.40	0.37	0.64	0.39	0.39	0.28	0.34	0.13	0.10	0.35	0.24	0.65	0.48	1.00	0.43	0.45	0.12	0.39	0.31	0.28	0.51	0.37	0.27	0.37	0.36	0.35	0.27	0.38	0.30	-0.05	0.35	0.33	-0.04	0.15	-0.15	0.52	0.17	0.42	0.30	0.56	0.71	0.68	0.26	0.39	0.26	0.71	0.28	
0.27	0.33	0.05	0.27	0.28	0.28	0.45	0.27	0.28	0.18	0.35	0.23	0.05	0.33	0.19	0.43	0.30	0.43	1.00	0.35	0.15	0.28	0.22	0.21	0.34	0.27	0.17	0.20	0.24	0.30	0.25	0.19	0.30	-0.01	0.31	0.22	-0.04	0.16	-0.05	0.37	0.21	0.38	0.27	0.40	0.46	0.45	0.26	0.26	0.17	0.43	0.22	
0.29	0.32	-0.08	0.22	0.14	0.35	0.49	0.31	0.28	0.19	0.32	0.23	0.03	0.25	0.30	0.46	0.33	0.45	0.35	1.00	0.03	0.24	0.17	0.20	0.34	0.22	0.13	0.18	0.27	0.27	0.20	0.22	0.22	-0.02	0.27	0.18	-0.03	0.07	-0.09	0.41	0.17	0.32	0.32	0.40	0.48	0.46	0.13	0.28	0.18	0.46	0.16	
0.09	0.09	0.01	0.11	-0.00	0.07	0.17	0.25	0.14	0.03	0.10	0.18	0.04	0.10	-0.04	0.14	-0.05	0.12	0.15	0.03	1.00	0.13	0.04	0.04	0.08	0.14	0.12	0.10	-0.04	0.10	0.07	0.00	0.08	-0.02	0.07	0.16	0.05	0.03	0.05	0.08	-0.01	0.14	0.06	0.12	0.13	0.12	0.09	0.08	0.12	0.13	0.12	
0.25	0.44	-0.02	0.31	0.12	0.18	0.36	0.20	0.28	0.11	0.28	0.36	0.09	0.32	0.38	0.39	0.24	0.39	0.28	0.24	0.13	1.00	0.12	0.56	0.51	0.16	0.42	0.33	0.33	0.14	0.08	0.23	0.31	0.02	0.24	0.23	-0.03	0.60	-0.03	0.26	0.13	0.54	0.18	0.55	0.50	0.54	0.20	0.22	0.28	0.64	0.36	
0.14	0.12	-0.02	0.01	0.16	0.22	0.33	0.15	0.15	0.05	0.23	0.21	0.06	0.02	0.09	0.30	0.21	0.31	0.22	0.17	0.04	0.12	1.00	0.24	0.22	0.30	0.15	0.21	0.17	0.19	0.12	0.10	0.18	0.00	0.15	0.10	0.00	-0.00	-0.12	0.23	0.14	0.13	0.15	0.22	0.25	0.20	0.18	0.18	0.09	0.23	0.00	
0.25	0.39	0.01	0.17	0.06	0.21	0.36	0.15	0.28	0.17	0.27	0.34	0.02	0.28	0.40	0.33	0.28	0.28	0.21	0.20	0.04	0.56	0.24	1.00	0.52	0.18	0.39	0.27	0.38	0.18	0.09	0.21	0.38	-0.01	0.22	0.28	-0.06	0.42	-0.01	0.27	0.19	0.52	0.13	0.46	0.36	0.33	0.13	0.20	0.29	0.47	0.31	
0.35	0.42	0.00	0.22	0.22	0.39	0.50	0.25	0.34	0.25	0.35	0.27	-0.11	0.29	0.32	0.51	0.36	0.51	0.34	0.34	0.08	0.51	0.22	0.52	1.00	0.28	0.21	0.50	0.28	0.20	0.16	0.28	0.52	-0.16	0.28	0.27	-0.07	0.31	-0.11	0.42	0.12	0.43	0.23	0.72	0.64	0.66	0.19	0.34	0.26	0.75	0.30	
0.21	0.22	0.01	0.15	0.25	0.26	0.38	0.26	0.22	0.11	0.26	0.15	0.07	0.18	0.18	0.39	0.25	0.37	0.27	0.22	0.14	0.16	0.30	0.18	0.28	1.00	0.16	0.21	0.29	0.20	0.15	0.10	0.21	-0.01	0.21	0.19	0.01	0.04	-0.11	0.31	0.05	0.25	0.16	0.24	0.37	0.28	0.22	0.28	0.10	0.31	0.13	
0.20	0.33	0.02	0.12	0.11	0.07	0.28	0.14	0.21	0.12	0.09	0.17	0.18	0.22	0.19	0.21	0.18	0.27	0.17	0.13	0.12	0.42	0.15	0.39	0.21	0.16	1.00	0.23	0.29	0.10	0.17	0.15	0.12	-0.00	0.07	0.10	0.00	0.21	-0.00	0.21	0.10	0.42	0.22	0.22	0.30	0.18	0.10	0.10	0.20	0.28	0.26	
0.21	0.23	-0.02	0.14	0.23	0.20	0.32	0.16	0.11	0.13	0.21	0.15	-0.01	0.12	0.14	0.31	0.29	0.37	0.20	0.18	0.10	0.33	0.21	0.27	0.50	0.21	0.23	1.00	0.12	0.14	0.11	0.16	0.26	-0.06	0.12	0.16	-0.02	0.03	-0.08	0.26	0.08	0.23	0.12	0.50	0.37	0.50	0.10	0.10	0.17	0.48	0.06	
0.20	0.34	0.03	0.09	0.18	0.19	0.39	0.24	0.27	0.19	0.33	0.19	0.06	0.21	0.25	0.33	0.31	0.36	0.24	0.27	-0.04	0.33	0.17	0.38	0.28	0.29	0.29	0.12	1.00	0.22	0.17	0.16	0.21	-0.06	0.25	0.11	-0.02	0.30	-0.20	0.36	0.21	0.39	0.19	0.32	0.38	0.29	0.13	0.29	0.17	0.36	0.27	
0.28	0.22	-0.00	0.19	0.14	0.42	0.28	0.28	0.10	0.13	0.28	0.18	0.04	0.16	0.16	0.40	0.27	0.35	0.30	0.27	0.10	0.14	0.19	0.18	0.20	0.20	0.10	0.14	0.22	1.00	0.18	0.10	0.16	0.05	0.31	0.20	-0.03	0.03	-0.06	0.27	0.17	0.24	0.15	0.24	0.31	0.28	0.15	0.25	0.09	0.28	0.13	
0.19	0.11	0.01	0.10	0.23	0.17	0.26	0.10	0.23	0.09	0.16	0.06	0.02	0.08	0.10	0.31	0.29	0.27	0.25	0.20	0.07	0.08	0.12	0.09	0.16	0.15	0.17	0.11	0.17	0.18	1.00	0.05	0.18	-0.01	0.14	0.09	-0.03	0.03	-0.09	0.37	0.13	0.21	0.20	0.20	0.27	0.22	0.11	0.15	0.02	0.20	0.08	
0.21	0.20	-0.00	0.12	0.12	0.16	0.27	0.18	0.18	0.14	0.20	0.11	0.07	0.16	0.38	0.31	0.35	0.38	0.19	0.22	0.00	0.23	0.10	0.21	0.28	0.10	0.15	0.16	0.16	0.10	0.05	1.00	0.31	0.04	0.31	0.20	-0.07	0.05	-0.09	0.28	0.03	0.32	0.27	0.31	0.32	0.26	0.21	0.26	0.09	0.33	0.15	
0.20	0.28	-0.01	0.16	0.15	0.29	0.30	0.15	0.21	0.10	0.26	0.18	-0.05	0.21	0.24	0.29	0.31	0.30	0.30	0.22	0.08	0.31	0.18	0.38	0.52	0.21	0.12	0.26	0.21	0.16	0.18	0.31	1.00	-0.10	0.18	0.24	-0.03	0.19	-0.14	0.33	0.13	0.35	0.24	0.37	0.40	0.31	0.13	0.21	0.14	0.38	0.24	
-0.07	0.01	0.02	-0.05	-0.05	-0.03	-0.13	0.04	-0.06	-0.07	-0.03	-0.02	0.22	-0.01	-0.00	-0.02	-0.03	-0.05	-0.01	-0.02	-0.02	0.02	0.00	-0.01	-0.16	-0.01	-0.00	-0.06	-0.06	0.05	-0.01	0.04	-0.10	1.00	-0.07	0.06	0.02	-0.01	0.13	-0.15	-0.00	0.01	0.02	-0.04	-0.08	-0.03	0.01	0.04	-0.07	-0.03	0.04	
0.28	0.16	-0.01	0.18	0.21	0.22	0.38	0.26	0.26	0.22	0.25	0.18	-0.01	0.20	0.24	0.34	0.27	0.35	0.31	0.27	0.07	0.24	0.15	0.22	0.28	0.21	0.07	0.12	0.25	0.31	0.14	0.31	0.18	-0.07	1.00	0.26	-0.05	0.15	-0.12	0.31	0.07	0.30	0.21	0.31	0.35	0.31	0.15	0.26	0.10	0.36	0.15	
0.30	0.20	0.00	0.21	0.08	0.23	0.27	0.10	0.28	0.08	0.14	0.12	0.04	0.09	0.27	0.27	0.30	0.33	0.22	0.18	0.16	0.23	0.10	0.28	0.27	0.19	0.10	0.16	0.11	0.20	0.09	0.20	0.24	0.06	0.26	1.00	-0.11	0.12	0.06	0.18	0.03	0.26	0.14	0.22	0.35	0.30	0.10	0.16	0.11	0.32	0.15	
-0.12	-0.02	-0.02	-0.06	0.01	0.04	0.03	-0.04	-0.05	-0.06	-0.03	0.10	-0.04	-0.01	-0.02	-0.06	-0.05	-0.04	-0.04	-0.03	0.05	-0.03	0.00	-0.06	-0.07	0.01	0.00	-0.02	-0.02	-0.03	-0.03	-0.07	-0.03	0.02	-0.05	-0.11	1.00	-0.04	0.11	-0.07	0.02	-0.06	-0.03	-0.08	-0.11	-0.08	-0.03	-0.02	-0.07	-0.06	0.09	
0.11	0.20	-0.00	0.11	-0.05	0.04	0.17	0.06	0.19	0.09	0.16	0.32	-0.03	0.19	0.24	0.13	0.06	0.15	0.16	0.07	0.03	0.60	-0.00	0.42	0.31	0.04	0.21	0.03	0.30	0.03	0.03	0.05	0.19	-0.01	0.15	0.12	-0.04	1.00	-0.04	0.01	0.12	0.30	0.11	0.26	0.31	0.22	0.16	0.16	0.13	0.33	0.26	
-0.16	0.02	0.00	-0.07	-0.12	-0.11	-0.15	-0.09	-0.12	-0.14	-0.11	0.03	-0.01	-0.07	0.02	-0.12	-0.18	-0.15	-0.05	-0.09	0.05	-0.03	-0.12	-0.01	-0.11	-0.11	-0.00	-0.08	-0.20	-0.06	-0.09	-0.09	-0.14	0.13	-0.12	0.06	0.11	-0.04	1.00	-0.17	0.01	-0.05	-0.07	-0.13	-0.22	-0.15	0.01	-0.04	0.04	-0.13	0.01	
0.32	0.33	-0.03	0.24	0.29	0.43	0.50	0.34	0.32	0.26	0.38	0.15	0.01	0.24	0.20	0.52	0.40	0.52	0.37	0.41	0.08	0.26	0.23	0.27	0.42	0.31	0.21	0.26	0.36	0.27	0.37	0.28	0.33	-0.15	0.31	0.18	-0.07	0.01	-0.17	1.00	0.17	0.39	0.33	0.42	0.53	0.41	0.20	0.34	0.24	0.46	0.21	
0.16	0.22	0.03	0.15	0.12	0.24	0.19	0.10	0.10	0.08	0.24	0.11	0.04	0.12	0.14	0.21	0.16	0.17	0.21	0.17	-0.01	0.13	0.14	0.19	0.12	0.05	0.10	0.08	0.21	0.17	0.13	0.03	0.13	-0.00	0.07	0.03	0.02	0.12	0.01	0.17	1.00	0.17	0.06	0.16	0.20	0.14	0.08	0.13	0.07	0.15	0.08	
0.29	0.44	0.03	0.28	0.21	0.26	0.50	0.24	0.34	0.19	0.36	0.31	0.02	0.32	0.48	0.45	0.34	0.42	0.38	0.32	0.14	0.54	0.13	0.52	0.43	0.25	0.42	0.23	0.39	0.24	0.21	0.32	0.35	0.01	0.30	0.26	-0.06	0.30	-0.05	0.39	0.17	1.00	0.26	0.43	0.46	0.39	0.18	0.30	0.34	0.52	0.36	
0.23	0.17	0.01	0.06	0.12	0.19	0.32	0.26	0.20	0.10	0.20	0.13	0.03	0.01	0.10	0.41	0.31	0.30	0.27	0.32	0.06	0.18	0.15	0.13	0.23	0.16	0.22	0.12	0.19	0.15	0.20	0.27	0.24	0.02	0.21	0.14	-0.03	0.11	-0.07	0.33	0.06	0.26	1.00	0.30	0.37	0.31	0.21	0.20	0.17	0.30	0.10	
0.38	0.43	-0.01	0.18	0.25	0.30	0.56	0.34	0.35	0.19	0.34	0.23	0.03	0.30	0.28	0.55	0.37	0.56	0.40	0.40	0.12	0.55	0.22	0.46	0.72	0.24	0.22	0.50	0.32	0.24	0.20	0.31	0.37	-0.04	0.31	0.22	-0.08	0.26	-0.13	0.42	0.16	0.43	0.30	1.00	0.63	0.77	0.23	0.32	0.22	0.83	0.23	
0.56	0.47	-0.00	0.39	0.32	0.43	0.69	0.39	0.44	0.30	0.41	0.22	0.05	0.31	0.29	0.67	0.46	0.71	0.46	0.48	0.13	0.50	0.25	0.36	0.64	0.37	0.30	0.37	0.38	0.31	0.27	0.32	0.40	-0.08	0.35	0.35	-0.11	0.31	-0.22	0.53	0.20	0.46	0.37	0.63	1.00	0.73	0.27	0.40	0.19	0.75	0.32	
0.43	0.51	-0.00	0.27	0.34	0.34	0.56	0.29	0.35	0.19	0.32	0.19	0.10	0.34	0.21	0.62	0.42	0.68	0.45	0.46	0.12	0.54	0.20	0.33	0.66	0.28	0.18	0.50	0.29	0.28	0.22	0.26	0.31	-0.03	0.31	0.30	-0.08	0.22	-0.15	0.41	0.14	0.39	0.31	0.77	0.73	1.00	0.20	0.33	0.23	0.87	0.28	
0.13	0.19	-0.02	0.11	0.13	0.18	0.21	0.18	0.27	0.04	0.23	0.25	0.05	0.14	0.25	0.28	0.19	0.26	0.26	0.13	0.09	0.20	0.18	0.13	0.19	0.22	0.10	0.10	0.13	0.15	0.11	0.21	0.13	0.01	0.15	0.10	-0.03	0.16	0.01	0.20	0.08	0.18	0.21	0.23	0.27	0.20	1.00	0.15	0.14	0.27	0.13	
0.22	0.30	0.01	0.13	0.17	0.23	0.39	0.33	0.26	0.14	0.27	0.19	0.05	0.18	0.32	0.44	0.27	0.39	0.26	0.28	0.08	0.22	0.18	0.20	0.34	0.28	0.10	0.10	0.29	0.25	0.15	0.26	0.21	0.04	0.26	0.16	-0.02	0.16	-0.04	0.34	0.13	0.30	0.20	0.32	0.40	0.33	0.15	1.00	0.14	0.37	0.24	
0.16	0.20	0.02	0.11	0.11	0.13	0.28	0.20	0.17	0.08	0.13	0.19	-0.09	0.12	0.15	0.25	0.11	0.26	0.17	0.18	0.12	0.28	0.09	0.29	0.26	0.10	0.20	0.17	0.17	0.09	0.02	0.09	0.14	-0.07	0.10	0.11	-0.07	0.13	0.04	0.24	0.07	0.34	0.17	0.22	0.19	0.23	0.14	0.14	1.00	0.31	0.13	
0.44	0.55	-0.00	0.25	0.31	0.37	0.65	0.36	0.42	0.22	0.39	0.33	0.02	0.38	0.30	0.62	0.42	0.71	0.43	0.46	0.13	0.64	0.23	0.47	0.75	0.31	0.28	0.48	0.36	0.28	0.20	0.33	0.38	-0.03	0.36	0.32	-0.06	0.33	-0.13	0.46	0.15	0.52	0.30	0.83	0.75	0.87	0.27	0.37	0.31	1.00	0.31	
0.17	0.24	-0.01	0.23	0.09	0.19	0.29	0.13	0.12	0.08	0.20	0.19	0.18	0.35	0.36	0.25	0.17	0.28	0.22	0.16	0.12	0.36	0.00	0.31	0.30	0.13	0.26	0.06	0.27	0.13	0.08	0.15	0.24	0.04	0.15	0.15	0.09	0.26	0.01	0.21	0.08	0.36	0.10	0.23	0.32	0.28	0.13	0.24	0.13	0.31	1.00	
1.00	0.60	-0.01	0.41	0.62	0.57	0.77	0.64	0.55	0.57	0.64	0.62	-0.13	0.47	0.48	0.73	0.72	0.77	0.63	0.59	0.52	0.66	0.53	0.61	0.74	0.55	0.48	0.45	0.56	0.59	0.40	0.50	0.56	-0.02	0.63	0.60	0.04	0.37	-0.08	0.73	0.53	0.71	0.64	0.63	0.82	0.80	0.50	0.71	0.54	0.75	0.65	
0.60	1.00	0.22	0.46	0.58	0.54	0.70	0.63	0.48	0.45	0.60	0.55	-0.06	0.44	0.50	0.72	0.59	0.69	0.63	0.63	0.51	0.61	0.46	0.55	0.67	0.51	0.41	0.56	0.51	0.54	0.38	0.38	0.51	0.01	0.52	0.48	0.03	0.34	0.10	0.66	0.44	0.60	0.57	0.57	0.72	0.70	0.51	0.55	0.47	0.69	0.56	
-0.01	0.22	1.00	0.08	0.04	0.04	0.05	0.06	0.02	0.05	0.14	0.05	0.02	0.03	0.14	0.08	0.06	0.06	0.15	0.16	0.07	0.09	0.06	0.07	0.08	0.04	0.01	0.26	0.03	0.10	-0.00	0.03	0.13	-0.00	0.15	-0.01	0.00	0.02	0.14	0.08	0.08	0.09	0.04	-0.04	0.05	0.06	0.05	0.05	0.06	0.04	0.13	
0.41	0.46	0.08	1.00	0.52	0.43	0.52	0.42	0.38	0.29	0.56	0.49	-0.12	0.28	0.64	0.45	0.49	0.54	0.54	0.48	0.47	0.52	0.35	0.50	0.55	0.43	0.31	0.36	0.49	0.57	0.37	0.40	0.44	-0.16	0.51	0.38	-0.09	0.34	-0.03	0.57	0.35	0.56	0.39	0.45	0.51	0.52	0.40	0.38	0.37	0.51	0.49	
0.62	0.58	0.04	0.52	1.00	0.58	0.78	0.59	0.54	0.48	0.54	0.51	-0.09	0.48	0.53	0.70	0.66	0.77	0.65	0.66	0.49	0.67	0.54	0.58	0.76	0.67	0.43	0.51	0.57	0.55	0.51	0.45	0.51	-0.06	0.56	0.52	-0.02	0.40	-0.06	0.73	0.46	0.69	0.63	0.68	0.79	0.78	0.49	0.60	0.52	0.80	0.57	
0.57	0.54	0.04	0.43	0.58	1.00	0.69	0.54	0.48	0.44	0.57	0.52	-0.03	0.49	0.45	0.70	0.54	0.69	0.63	0.65	0.45	0.60	0.52	0.53	0.71	0.53	0.39	0.43	0.48	0.69	0.40	0.35	0.49	-0.06	0.60	0.49	0.08	0.31	0.08	0.63	0.52	0.54	0.54	0.59	0.68	0.67	0.49	0.50	0.46	0.69	0.50	
0.77	0.70	0.05	0.52	0.78	0.69	1.00	0.74	0.68	0.61	0.68	0.66	-0.10	0.60	0.59	0.83	0.86	0.94	0.80	0.78	0.62	0.81	0.68	0.72	0.91	0.75	0.56	0.64	0.72	0.66	0.57	0.57	0.65	-0.05	0.69	0.63	-0.02	0.54	-0.07	0.88	0.57	0.80	0.80	0.85	0.97	0.95	0.57	0.74	0.60	0.95	0.69	
0.64	0.63	0.06	0.42	0.59	0.54	0.74	1.00	0.49	0.45	0.62	0.59	-0.08	0.48	0.48	0.69	0.64	0.73	0.66	0.59	0.57	0.67	0.49	0.55	0.70	0.57	0.41	0.50	0.55	0.55	0.42	0.48	0.55	-0.04	0.55	0.46	0.03	0.47	-0.05	0.68	0.46	0.63	0.65	0.63	0.74	0.72	0.48	0.59	0.55	0.73	0.59	
0.55	0.48	0.02	0.38	0.54	0.48	0.68	0.49	1.00	0.49	0.47	0.49	-0.04	0.41	0.44	0.66	0.59	0.68	0.56	0.54	0.51	0.61	0.46	0.58	0.64	0.51	0.47	0.46	0.49	0.46	0.49	0.35	0.44	-0.06	0.49	0.53	-0.02	0.44	-0.03	0.62	0.40	0.58	0.57	0.60	0.70	0.68	0.57	0.52	0.45	0.67	0.50	
0.57	0.45	0.05	0.29	0.48	0.44	0.61	0.45	0.49	1.00	0.48	0.54	-0.13	0.39	0.43	0.58	0.53	0.65	0.51	0.46	0.42	0.52	0.43	0.54	0.58	0.47	0.34	0.31	0.47	0.44	0.26	0.34	0.42	0.04	0.51	0.44	0.12	0.40	-0.04	0.57	0.43	0.60	0.49	0.53	0.65	0.67	0.38	0.56	0.51	0.56	0.48	
0.64	0.60	0.14	0.56	0.54	0.57	0.68	0.62	0.47	0.48	1.00	0.80	-0.13	0.35	0.61	0.63	0.64	0.71	0.72	0.57	0.55	0.71	0.57	0.62	0.71	0.58	0.38	0.50	0.68	0.65	0.35	0.47	0.63	-0.06	0.67	0.51	0.00	0.49	0.04	0.70	0.63	0.69	0.55	0.60	0.70	0.68	0.54	0.57	0.55	0.66	0.61	
0.62	0.55	0.05	0.49	0.51	0.52	0.66	0.59	0.49	0.54	0.80	1.00	-0.15	0.36	0.60	0.63	0.63	0.70	0.68	0.54	0.61	0.77	0.64	0.71	0.69	0.62	0.50	0.51	0.64	0.59	0.39	0.49	0.62	-0.01	0.64	0.51	0.06	0.60	0.08	0.64	0.67	0.70	0.58	0.60	0.69	0.68	0.61	0.61	0.66	0.65	0.60	
-0.13	-0.06	0.02	-0.12	-0.09	-0.03	-0.10	-0.08	-0.04	-0.13	-0.13	-0.15	1.00	0.05	-0.15	-0.11	-0.11	-0.14	-0.06	-0.04	-0.10	-0.12	-0.03	-0.12	-0.07	-0.09	-0.14	-0.08	-0.14	-0.07	-0.06	-0.13	-0.06	0.17	-0.10	-0.02	0.06	-0.19	-0.09	-0.12	-0.12	-0.16	-0.10	-0.12	-0.13	-0.13	-0.10	-0.10	-0.16	-0.10	-0.08	
0.47	0.44	0.03	0.28	0.48	0.49	0.60	0.48	0.41	0.39	0.35	0.36	0.05	1.00	0.33	0.51	0.50	0.59	0.57	0.53	0.40	0.50	0.36	0.45	0.55	0.45	0.29	0.35	0.42	0.43	0.32	0.32	0.41	0.02	0.42	0.37	-0.04	0.28	-0.01	0.54	0.36	0.48	0.46	0.50	0.61	0.60	0.35	0.44	0.37	0.58	0.41	
0.48	0.50	0.14	0.64	0.53	0.45	0.59	0.48	0.44	0.43	0.61	0.60	-0.15	0.33	1.00	0.55	0.59	0.63	0.56	0.54	0.46	0.63	0.47	0.60	0.60	0.50	0.32	0.44	0.53	0.59	0.36	0.57	0.54	-0.07	0.59	0.49	-0.03	0.47	0.03	0.62	0.53	0.68	0.50	0.54	0.60	0.59	0.52	0.52	0.56	0.59	0.50	
0.73	0.72	0.08	0.45	0.70	0.70	0.83	0.69	0.66	0.58	0.63	0.63	-0.11	0.51	0.55	1.00	0.69	0.85	0.68	0.69	0.55	0.73	0.61	0.67	0.79	0.65	0.48	0.54	0.62	0.65	0.50	0.46	0.54	-0.01	0.61	0.59	-0.02	0.43	0.09	0.79	0.56	0.73	0.68	0.78	0.86	0.83	0.63	0.64	0.58	0.87	0.61	
0.72	0.59	0.06	0.49	0.66	0.54	0.86	0.64	0.59	0.53	0.64	0.63	-0.11	0.50	0.59	0.69	1.00	0.83	0.69	0.63	0.52	0.76	0.57	0.67	0.81	0.65	0.51	0.58	0.69	0.57	0.56	0.62	0.64	-0.10	0.61	0.56	0.02	0.52	-0.15	0.81	0.52	0.77	0.77	0.68	0.84	0.83	0.52	0.67	0.54	0.80	0.64	
0.77	0.69	0.06	0.54	0.77	0.69	0.94	0.73	0.68	0.65	0.71	0.70	-0.14	0.59	0.63	0.85	0.83	1.00	0.78	0.75	0.62	0.82	0.69	0.73	0.89	0.76	0.55	0.59	0.71	0.68	0.56	0.61	0.65	-0.06	0.70	0.63	0.01	0.55	-0.05	0.88	0.59	0.82	0.79	0.83	0.95	0.94	0.61	0.73	0.68	0.91	0.70	
0.63	0.63	0.15	0.54	0.65	0.63	0.80	0.66	0.56	0.51	0.72	0.68	-0.06	0.57	0.56	0.68	0.69	0.78	1.00	0.69	0.61	0.73	0.60	0.61	0.79	0.64	0.46	0.58	0.61	0.66	0.44	0.53	0.68	-0.09	0.71	0.59	0.00	0.54	-0.05	0.73	0.57	0.73	0.67	0.66	0.80	0.80	0.58	0.60	0.55	0.77	0.68	
0.59	0.63	0.16	0.48	0.66	0.65	0.78	0.59	0.54	0.46	0.57	0.54	-0.04	0.53	0.54	0.69	0.63	0.75	0.69	1.00	0.48	0.67	0.51	0.60	0.77	0.59	0.48	0.58	0.55	0.62	0.43	0.38	0.53	-0.02	0.61	0.50	-0.03	0.35	0.05	0.72	0.50	0.62	0.67	0.68	0.77	0.77	0.47	0.58	0.49	0.77	0.57	
0.52	0.51	0.07	0.47	0.49	0.45	0.62	0.57	0.51	0.42	0.55	0.61	-0.10	0.40	0.46	0.55	0.52	0.62	0.61	0.48	1.00	0.66	0.49	0.55	0.64	0.55	0.49	0.50	0.50	0.52	0.42	0.40	0.52	-0.09	0.55	0.50	0.00	0.49	-0.02	0.58	0.42	0.61	0.51	0.53	0.62	0.62	0.50	0.47	0.50	0.60	0.54	
0.66	0.61	0.09	0.52	0.67	0.60	0.81	0.67	0.61	0.52	0.71	0.77	-0.12	0.50	0.63	0.73	0.76	0.82	0.73	0.67	0.66	1.00	0.66	0.74	0.81	0.71	0.56	0.61	0.65	0.61	0.53	0.59	0.65	-0.06	0.69	0.59	0.04	0.65	-0.00	0.79	0.62	0.76	0.72	0.71	0.81	0.79	0.61	0.66	0.64	0.78	0.65	
0.53	0.46	0.06	0.35	0.54	0.52	0.68	0.49	0.46	0.43	0.57	0.64	-0.03	0.36	0.47	0.61	0.57	0.69	0.60	0.51	0.49	0.66	1.00	0.73	0.68	0.66	0.48	0.49	0.54	0.52	0.39	0.40	0.55	0.00	0.53	0.54	-0.05	0.46	0.04	0.61	0.55	0.55	0.53	0.62	0.66	0.63	0.49	0.52	0.50	0.64	0.50	
0.61	0.55	0.07	0.50	0.58	0.53	0.72	0.55	0.58	0.54	0.62	0.71	-0.12	0.45	0.60	0.67	0.67	0.73	0.61	0.60	0.55	0.74	0.73	1.00	0.74	0.62	0.55	0.58	0.61	0.60	0.48	0.45	0.58	-0.02	0.59	0.56	-0.06	0.56	0.10	0.70	0.57	0.64	0.57	0.66	0.72	0.69	0.53	0.56	0.61	0.69	0.61	
0.74	0.67	0.08	0.55	0.76	0.71	0.91	0.70	0.64	0.58	0.71	0.69	-0.07	0.55	0.60	0.79	0.81	0.89	0.79	0.77	0.64	0.81	0.68	0.74	1.00	0.75	0.55	0.63	0.69	0.68	0.54	0.56	0.66	-0.06	0.74	0.64	0.03	0.53	-0.04	0.84	0.57	0.78	0.72	0.75	0.90	0.90	0.58	0.74	0.59	0.87	0.70	
0.55	0.51	0.04	0.43	0.67	0.53	0.75	0.57	0.51	0.47	0.58	0.62	-0.09	0.45	0.50	0.65	0.65	0.76	0.64	0.59	0.55	0.71	0.66	0.62	0.75	1.00	0.45	0.51	0.61	0.51	0.43	0.45	0.55	-0.07	0.55	0.50	-0.01	0.48	-0.06	0.69	0.46	0.64	0.59	0.68	0.75	0.74	0.50	0.62	0.53	0.73	0.54	
0.48	0.41	0.01	0.31	0.43	0.39	0.56	0.41	0.47	0.34	0.38	0.50	-0.14	0.29	0.32	0.48	0.51	0.55	0.46	0.48	0.49	0.56	0.48	0.55	0.55	0.45	1.00	0.64	0.39	0.36	0.50	0.29	0.35	-0.04	0.42	0.39	-0.05	0.34	0.01	0.51	0.43	0.49	0.53	0.46	0.54	0.53	0.40	0.39	0.43	0.52	0.45	
0.45	0.56	0.26	0.36	0.51	0.43	0.64	0.50	0.46	0.31	0.50	0.51	-0.08	0.35	0.44	0.54	0.58	0.59	0.58	0.58	0.50	0.61	0.49	0.58	0.63	0.51	0.64	1.00	0.43	0.46	0.46	0.35	0.44	-0.04	0.50	0.41	-0.08	0.35	0.05	0.58	0.44	0.52	0.56	0.50	0.60	0.59	0.42	0.43	0.47	0.63	0.51	
0.56	0.51	0.03	0.49	0.57	0.48	0.72	0.55	0.49	0.47	0.68	0.64	-0.14	0.42	0.53	0.62	0.69	0.71	0.61	0.55	0.50	0.65	0.54	0.61	0.69	0.61	0.39	0.43	1.00	0.59	0.45	0.45	0.55	-0.11	0.58	0.46	-0.04	0.55	-0.06	0.70	0.54	0.63	0.54	0.63	0.71	0.70	0.47	0.55	0.49	0.69	0.54	
0.59	0.54	0.10	0.57	0.55	0.69	0.66	0.55	0.46	0.44	0.65	0.59	-0.07	0.43	0.59	0.65	0.57	0.68	0.66	0.62	0.52	0.61	0.52	0.60	0.68	0.51	0.36	0.46	0.59	1.00	0.40	0.38	0.53	-0.05	0.66	0.50	0.03	0.39	0.03	0.65	0.49	0.60	0.51	0.59	0.67	0.66	0.50	0.51	0.45	0.66	0.58	
