0.28	0.98	0.45	0.44	0.78	0.35	0.27	0.88	0.58	0.04	1.00	-0.05	0.14	-0.45	-0.19	0.04	0.80	0.45	-0.26	-0.23	-0.22	0.03	0.67	0.25	0.01	0.80	0.09	
0.10	0.02	0.45	0.10	-0.29	-0.06	0.10	0.07	0.11	0.17	-0.05	1.00	0.07	-0.15	0.22	0.07	-0.15	0.42	-0.09	-0.12	-0.25	0.14	-0.38	0.57	0.02	-0.21	0.31	
0.52	0.16	0.21	-0.02	0.21	0.28	0.52	-0.06	0.41	0.33	0.14	0.07	1.00	0.03	0.11	0.40	0.32	0.21	-0.06	-0.02	-0.19	0.46	0.13	0.33	0.34	0.31	0.39	
-0.29	-0.45	-0.41	-0.10	-0.20	0.01	-0.26	-0.42	-0.29	-0.10	-0.45	-0.15	0.03	1.00	-0.19	-0.04	-0.28	-0.42	0.01	0.29	0.28	-0.04	-0.16	-0.29	-0.02	-0.28	-0.11	
0.11	-0.16	0.06	-0.15	-0.36	-0.25	0.09	-0.07	-0.13	0.08	-0.19	0.22	0.11	-0.19	1.00	0.12	-0.37	-0.08	-0.02	-0.08	-0.20	0.12	-0.47	0.25	0.19	-0.38	0.29	
0.36	0.04	0.22	0.01	-0.06	0.10	0.42	-0.11	0.37	0.15	0.04	0.07	0.40	-0.04	0.12	1.00	0.20	0.30	-0.19	-0.05	-0.20	0.54	0.00	0.38	0.46	0.15	0.41	
0.30	0.78	0.45	0.29	0.88	0.53	0.30	0.59	0.58	0.07	0.80	-0.15	0.32	-0.28	-0.37	0.20	1.00	0.45	-0.21	-0.15	0.03	0.13	0.89	0.12	0.09	0.99	0.23	
0.50	0.46	0.61	0.31	0.29	0.26	0.50	0.30	0.58	0.26	0.45	0.42	0.21	-0.42	-0.08	0.30	0.45	1.00	-0.08	-0.31	-0.29	0.27	0.22	0.60	0.20	0.44	0.36	
-0.02	-0.26	0.03	-0.14	-0.15	0.02	-0.10	-0.21	-0.24	0.07	-0.26	-0.09	-0.06	0.01	-0.02	-0.19	-0.21	-0.08	1.00	0.08	-0.01	-0.06	-0.21	0.06	-0.13	-0.18	-0.26	
-0.20	-0.25	-0.33	-0.19	-0.13	-0.15	-0.13	-0.22	-0.22	-0.02	-0.23	-0.12	-0.02	0.29	-0.08	-0.05	-0.15	-0.31	0.08	1.00	0.26	-0.10	-0.05	-0.20	-0.13	-0.14	-0.32	
-0.33	-0.27	-0.23	-0.16	0.10	0.01	-0.30	-0.18	-0.34	-0.12	-0.22	-0.25	-0.19	0.28	-0.20	-0.20	0.03	-0.29	-0.01	0.26	1.00	-0.21	0.27	-0.52	-0.13	0.04	-0.09	
0.43	0.03	0.25	-0.00	-0.05	0.09	0.47	-0.13	0.35	0.32	0.03	0.14	0.46	-0.04	0.12	0.54	0.13	0.27	-0.06	-0.10	-0.21	1.00	-0.02	0.48	0.41	0.11	0.40	
0.05	0.62	0.18	0.18	0.89	0.46	0.05	0.49	0.39	-0.07	0.67	-0.38	0.13	-0.16	-0.47	0.00	0.89	0.22	-0.21	-0.05	0.27	-0.02	1.00	-0.28	-0.03	0.91	-0.00	
0.56	0.28	0.67	0.28	-0.11	0.12	0.57	0.17	0.46	0.34	0.25	0.57	0.33	-0.29	0.25	0.38	0.12	0.60	0.06	-0.20	-0.52	0.48	-0.28	1.00	0.29	0.08	0.46	
0.41	0.01	0.16	-0.01	-0.00	0.04	0.46	-0.11	0.26	0.21	0.01	0.02	0.34	-0.02	0.19	0.46	0.09	0.20	-0.13	-0.13	-0.13	0.41	-0.03	0.29	1.00	0.17	0.55	
0.31	0.77	0.42	0.28	0.90	0.52	0.31	0.58	0.58	0.08	0.80	-0.21	0.31	-0.28	-0.38	0.15	0.99	0.44	-0.18	-0.14	0.04	0.11	0.91	0.08	0.17	1.00	0.19	
0.45	0.12	0.45	0.04	0.05	0.16	0.47	0.04	0.27	0.21	0.09	0.31	0.39	-0.11	0.29	0.41	0.23	0.36	-0.26	-0.32	-0.09	0.40	-0.00	0.46	0.55	0.19	1.00	
1.00	0.14	0.58	0.07	0.24	0.20	0.91	-0.07	0.56	0.56	0.22	0.03	0.47	-0.24	0.23	0.23	0.03	0.32	-0.03	-0.03	0.04	0.38	-0.08	0.36	0.36	0.07	0.23	
0.14	1.00	0.19	0.15	0.05	-0.06	0.15	0.90	0.47	-0.10	0.97	0.11	0.11	-0.29	-0.12	0.15	0.49	0.29	-0.18	-0.22	-0.13	0.09	0.40	0.31	0.06	0.50	0.17	
0.58	0.19	1.00	-0.05	0.34	0.03	0.50	0.14	0.44	0.37	0.31	0.21	0.23	-0.38	0.33	0.15	0.01	0.30	-0.10	0.02	0.01	0.24	-0.03	0.27	0.18	0.04	0.06	
0.07	0.15	-0.05	1.00	0.31	0.38	0.04	0.08	0.07	0.08	0.16	-0.18	0.09	0.14	-0.18	-0.02	0.31	0.00	0.00	-0.21	-0.07	-0.11	0.34	-0.06	0.07	0.33	0.17	
0.24	0.05	0.34	0.31	1.00	0.47	0.22	-0.04	0.22	0.19	0.19	-0.53	0.09	-0.15	-0.09	-0.10	0.23	0.01	0.00	0.08	0.27	-0.02	0.52	-0.48	0.02	0.31	-0.18	
0.20	-0.06	0.03	0.38	0.47	1.00	0.16	-0.18	0.14	0.09	-0.00	-0.51	0.08	0.05	-0.12	-0.08	-0.04	-0.15	-0.08	-0.07	0.06	-0.02	0.12	-0.31	0.06	0.01	-0.16	
0.91	0.15	0.50	0.04	0.22	0.16	1.00	-0.07	0.58	0.52	0.23	0.03	0.44	-0.24	0.20	0.28	0.06	0.33	0.04	-0.06	0.11	0.43	-0.05	0.36	0.41	0.10	0.24	
-0.07	0.90	0.14	0.08	-0.04	-0.18	-0.07	1.00	0.08	-0.22	0.86	0.11	-0.09	-0.29	-0.08	-0.00	0.27	0.16	-0.17	-0.13	-0.13	-0.07	0.26	0.15	-0.07	0.28	0.03	
0.56	0.47	0.44	0.07	0.22	0.14	0.58	0.08	1.00	0.28	0.51	0.15	0.41	-0.22	0.02	0.40	0.50	0.41	-0.06	-0.21	0.03	0.38	0.32	0.47	0.32	0.51	0.32	
0.56	-0.10	0.37	0.08	0.19	0.09	0.52	-0.22	0.28	1.00	0.01	0.13	0.29	-0.08	0.16	0.04	-0.01	0.23	0.09	0.06	0.03	0.25	-0.09	0.21	0.18	0.02	0.10	
0.22	0.97	0.31	0.16	0.19	-0.00	0.23	0.86	0.51	0.01	1.00	0.00	0.11	-0.35	-0.11	0.13	0.47	0.29	-0.14	-0.17	-0.10	0.09	0.44	0.24	0.06	0.50	0.09	
0.03	0.11	0.21	-0.18	-0.53	-0.51	0.03	0.11	0.15	0.13	0.00	1.00	0.10	-0.08	0.19	0.14	0.12	0.40	-0.11	-0.12	-0.09	0.12	-0.19	0.61	0.07	0.05	0.44	
0.47	0.11	0.23	0.09	0.09	0.08	0.44	-0.09	0.41	0.29	0.11	0.10	1.00	0.09	0.20	0.35	0.21	0.15	-0.13	-0.25	0.02	0.41	0.04	0.35	0.36	0.21	0.37	
-0.24	-0.29	-0.38	0.14	-0.15	0.05	-0.24	-0.29	-0.22	-0.08	-0.35	-0.08	0.09	1.00	-0.28	-0.05	-0.20	-0.31	0.03	-0.07	-0.12	-0.06	-0.21	-0.09	-0.00	-0.21	-0.01	
0.23	-0.12	0.33	-0.18	-0.09	-0.12	0.20	-0.08	0.02	0.16	-0.11	0.19	0.20	-0.28	1.00	0.25	-0.17	-0.08	-0.08	0.04	0.14	0.21	-0.32	0.20	0.26	-0.20	0.23	
0.23	0.15	0.15	-0.02	-0.10	-0.08	0.28	-0.00	0.40	0.04	0.13	0.14	0.35	-0.05	0.25	1.00	0.31	0.02	0.12	-0.34	-0.01	0.56	0.07	0.40	0.51	0.25	0.43	
0.03	0.49	0.01	0.31	0.23	-0.04	0.06	0.27	0.50	-0.01	0.47	0.12	0.21	-0.20	-0.17	0.31	1.00	0.39	-0.01	-0.41	-0.06	0.13	0.84	0.34	0.16	0.99	0.56	
0.32	0.29	0.30	0.00	0.01	-0.15	0.33	0.16	0.41	0.23	0.29	0.40	0.15	-0.31	-0.08	0.02	0.39	1.00	0.02	0.02	-0.01	0.12	0.30	0.44	0.07	0.42	0.36	
-0.03	-0.18	-0.10	0.00	0.00	-0.08	0.04	-0.17	-0.06	0.09	-0.14	-0.11	-0.13	0.03	-0.08	0.12	-0.01	0.02	1.00	0.03	-0.00	0.02	0.04	-0.07	0.08	-0.01	-0.04	
-0.03	-0.22	0.02	-0.21	0.08	-0.07	-0.06	-0.13	-0.21	0.06	-0.17	-0.12	-0.25	-0.07	0.04	-0.34	-0.41	0.02	0.03	1.00	0.26	-0.14	-0.29	-0.24	-0.20	-0.36	-0.44	
0.04	-0.13	0.01	-0.07	0.27	0.06	0.11	-0.13	0.03	0.03	-0.10	-0.09	0.02	-0.12	0.14	-0.01	-0.06	-0.01	-0.00	0.26	1.00	0.05	0.05	-0.26	0.04	-0.04	-0.15	
0.38	0.09	0.24	-0.11	-0.02	-0.02	0.43	-0.07	0.38	0.25	0.09	0.12	0.41	-0.06	0.21	0.56	0.13	0.12	0.02	-0.14	0.05	1.00	-0.00	0.41	0.44	0.11	0.32	
-0.08	0.40	-0.03	0.34	0.52	0.12	-0.05	0.26	0.32	-0.09	0.44	-0.19	0.04	-0.21	-0.32	0.07	0.84	0.30	0.04	-0.29	0.05	-0.00	1.00	-0.15	-0.00	0.87	0.23	
0.36	0.31	0.27	-0.06	-0.48	-0.31	0.36	0.15	0.47	0.21	0.24	0.61	0.35	-0.09	0.20	0.40	0.34	0.44	-0.07	-0.24	-0.26	0.41	-0.15	1.00	0.33	0.28	0.61	
0.36	0.06	0.18	0.07	0.02	0.06	0.41	-0.07	0.32	0.18	0.06	0.07	0.36	-0.00	0.26	0.51	0.16	0.07	0.08	-0.20	0.04	0.44	-0.00	0.33	1.00	0.21	0.48	
0.07	0.50	0.04	0.33	0.31	0.01	0.10	0.28	0.51	0.02	0.50	0.05	0.21	-0.21	-0.20	0.25	0.99	0.42	-0.01	-0.36	-0.04	0.11	0.87	0.28	0.21	1.00	0.49	
0.23	0.17	0.06	0.17	-0.18	-0.16	0.24	0.03	0.32	0.10	0.09	0.44	0.37	-0.01	0.23	0.43	0.56	0.36	-0.04	-0.44	-0.15	0.32	0.23	0.61	0.48	0.49	1.00	
1.00	0.04	0.52	0.12	0.14	0.32	0.88	-0.12	0.56	0.05	0.09	-0.03	0.28	-0.27	0.27	0.12	-0.01	0.20	0.10	0.01	0.06	0.21	-0.13	0.33	0.26	0.01	0.20	
0.04	1.00	-0.21	0.07	0.28	0.03	0.10	0.93	0.32	-0.09	0.63	-0.37	0.12	-0.17	0.01	0.22	0.56	0.45	-0.10	-0.06	-0.27	0.19	0.37	0.44	0.03	0.56	0.26	
0.52	-0.21	1.00	-0.03	0.06	0.17	0.43	-0.23	0.45	0.08	-0.14	0.24	0.07	-0.38	0.15	-0.09	-0.12	-0.03	0.13	-0.01	-0.03	-0.00	-0.06	0.05	0.08	-0.09	-0.03	
0.12	0.07	-0.03	1.00	0.29	0.39	0.13	0.01	0.13	0.10	0.15	-0.21	0.16	0.05	0.04	0.05	0.24	-0.03	-0.06	-0.12	0.01	0.05	0.26	-0.04	0.08	0.25	0.18	
0.14	0.28	0.06	0.29	1.00	0.50	0.19	0.23	0.15	0.12	0.37	-0.50	0.18	-0.15	0.10	0.09	0.23	0.26	0.01	0.16	0.13	0.14	0.37	-0.14	0.02	0.29	-0.04	
0.32	0.03	0.17	0.39	0.50	1.00	0.34	-0.03	0.18	0.12	0.15	-0.19	0.24	-0.05	0.17	0.08	0.08	0.06	-0.01	0.09	0.07	0.10	0.10	-0.04	0.10	0.09	0.13	
0.88	0.10	0.43	0.13	0.19	0.34	1.00	-0.06	0.57	0.06	0.23	-0.10	0.28	-0.28	0.30	0.16	0.06	0.26	0.14	0.02	0.04	0.25	-0.09	0.37	0.24	0.06	0.25	
-0.12	0.93	-0.23	0.01	0.23	-0.03	-0.06	1.00	0.01	-0.12	0.53	-0.34	0.01	-0.16	-0.01	0.16	0.40	0.37	-0.09	-0.02	-0.27	0.10	0.28	0.29	-0.07	0.40	0.13	
0.56	0.32	0.45	0.13	0.15	0.18	0.57	0.01	1.00	0.07	0.33	-0.02	0.29	-0.28	0.13	0.17	0.44	0.28	0.02	-0.10	-0.08	0.24	0.27	0.47	0.26	0.46	0.34	
0.05	-0.09	0.08	0.10	0.12	0.12	0.06	-0.12	0.07	1.00	0.07	0.21	0.07	-0.13	0.17	0.05	0.09	-0.11	-0.09	0.14	-0.01	0.03	0.10	-0.03	0.12	0.09	0.07	
0.09	0.63	-0.14	0.15	0.37	0.15	0.23	0.53	0.33	0.07	1.00	-0.49	0.18	-0.19	0.03	0.16	0.50	0.49	0.08	0.12	-0.10	0.08	0.32	0.45	-0.03	0.51	0.22	
-0.03	-0.37	0.24	-0.21	-0.50	-0.19	-0.10	-0.34	-0.02	0.21	-0.49	1.00	-0.14	0.03	-0.04	-0.02	-0.27	-0.38	0.04	0.08	-0.06	0.02	-0.26	-0.04	0.14	-0.31	-0.01	
0.28	0.12	0.07	0.16	0.18	0.24	0.28	0.01	0.29	0.07	0.18	-0.14	1.00	0.00	0.33	0.34	0.22	0.09	-0.15	0.07	0.06	0.34	-0.01	0.40	0.32	0.17	0.42	
-0.27	-0.17	-0.38	0.05	-0.15	-0.05	-0.28	-0.16	-0.28	-0.13	-0.19	0.03	0.00	1.00	-0.39	-0.10	-0.17	-0.21	-0.08	-0.16	0.03	-0.12	-0.18	-0.10	-0.06	-0.17	-0.09	
0.27	0.01	0.15	0.04	0.10	0.17	0.30	-0.01	0.13	0.17	0.03	-0.04	0.33	-0.39	1.00	0.33	-0.03	0.06	-0.04	0.22	-0.07	0.32	-0.25	0.29	0.31	-0.10	0.37	
0.12	0.22	-0.09	0.05	0.09	0.08	0.16	0.16	0.17	0.05	0.16	-0.02	0.34	-0.10	0.33	1.00	0.32	0.37	-0.10	0.02	-0.14	0.53	0.07	0.33	0.34	0.20	0.34	
-0.01	0.56	-0.12	0.24	0.23	0.08	0.06	0.40	0.44	0.09	0.50	-0.27	0.22	-0.17	-0.03	0.32	1.00	0.38	0.01	-0.32	-0.29	0.20	0.80	0.42	0.16	0.98	0.58	
0.20	0.45	-0.03	-0.03	0.26	0.06	0.26	0.37	0.28	-0.11	0.49	-0.38	0.09	-0.21	0.06	0.37	0.38	1.00	0.11	-0.12	-0.19	0.29	0.22	0.44	-0.00	0.39	0.27	
0.10	-0.10	0.13	-0.06	0.01	-0.01	0.14	-0.09	0.02	-0.09	0.08	0.04	-0.15	-0.08	-0.04	-0.10	0.01	0.11	1.00	0.05	-0.01	-0.02	0.01	0.07	-0.01	0.02	0.03	
0.01	-0.06	-0.01	-0.12	0.16	0.09	0.02	-0.02	-0.10	0.14	0.12	0.08	0.07	-0.16	0.22	0.02	-0.32	-0.12	0.05	1.00	0.23	0.01	-0.28	-0.06	0.03	-0.32	-0.29	
0.06	-0.27	-0.03	0.01	0.13	0.07	0.04	-0.27	-0.08	-0.01	-0.10	-0.06	0.06	0.03	-0.07	-0.14	-0.29	-0.19	-0.01	0.23	1.00	-0.17	-0.16	-0.29	-0.18	-0.27	-0.31	
0.21	0.19	-0.00	0.05	0.14	0.10	0.25	0.10	0.24	0.03	0.08	0.02	0.34	-0.12	0.32	0.53	0.20	0.29	-0.02	0.01	-0.17	1.00	0.04	0.41	0.38	0.14	0.35	
-0.13	0.37	-0.06	0.26	0.37	0.10	-0.09	0.28	0.27	0.10	0.32	-0.26	-0.01	-0.18	-0.25	0.07	0.80	0.22	0.01	-0.28	-0.16	0.04	1.00	-0.12	-0.02	0.84	0.21	
0.33	0.44	0.05	-0.04	-0.14	-0.04	0.37	0.29	0.47	-0.03	0.45	-0.04	0.40	-0.10	0.29	0.33	0.42	0.44	0.07	-0.06	-0.29	0.41	-0.12	1.00	0.32	0.36	0.64	
0.26	0.03	0.08	0.08	0.02	0.10	0.24	-0.07	0.26	0.12	-0.03	0.14	0.32	-0.06	0.31	0.34	0.16	-0.00	-0.01	0.03	-0.18	0.38	-0.02	0.32	1.00	0.19	0.48	
0.01	0.56	-0.09	0.25	0.29	0.09	0.06	0.40	0.46	0.09	0.51	-0.31	0.17	-0.17	-0.10	0.20	0.98	0.39	0.02	-0.32	-0.27	0.14	0.84	0.36	0.19	1.00	0.50	
0.20	0.26	-0.03	0.18	-0.04	0.13	0.25	0.13	0.34	0.07	0.22	-0.01	0.42	-0.09	0.37	0.34	0.58	0.27	0.03	-0.29	-0.31	0.35	0.21	0.64	0.48	0.50	1.00	
