PropertyTimestampInNumber,AirFlowSetpointMax,AirFlowSetpointMin,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20161110040000,1081.0,1081.0,956.450012,88.478262,100,53.599998,64.699997,68.0,56.099998
20161110041500,1081.0,1081.0,956.450012,88.478262,100,53.599998,64.699997,68.0,56.099998
20161110043000,1081.0,1081.0,975.25,90.217391,100,54.400002,64.599998,68.0,56.099998
20161110044500,1081.0,1081.0,956.450012,88.478262,100,54.400002,64.599998,68.0,56.099998
20161110050000,1081.0,1081.0,956.450012,88.478262,100,54.400002,64.5,68.0,56.099998
20161110051500,1081.0,1081.0,935.299988,86.521738,100,54.400002,64.400002,68.0,56.099998
20161110053000,1081.0,1081.0,975.25,90.217391,100,54.400002,64.400002,68.0,56.099998
20161110054500,1081.0,1081.0,956.450012,88.478262,100,54.400002,64.300003,68.0,56.099998
20161110060000,1081.0,1081.0,956.450012,88.478262,100,54.400002,64.199997,68.0,56.099998
20161110061500,1081.0,1081.0,956.450012,88.478262,100,54.400002,64.199997,68.0,56.099998
20161110063000,1081.0,1081.0,956.450012,88.478262,100,54.400002,64.099998,68.0,56.099998
20161110064500,1081.0,1081.0,975.25,90.217391,100,54.400002,64.5,68.0,56.099998
20161110070000,1081.0,1081.0,956.450012,88.478262,100,54.400002,66.0,68.0,56.099998
20161110071500,1081.0,1081.0,975.25,90.217391,100,54.400002,69.800003,68.0,56.099998
20161110073000,1081.0,1081.0,975.25,90.217391,100,54.400002,73.0,68.0,56.099998
20161110074500,1081.0,1081.0,975.25,90.217391,100,54.400002,75.900002,68.0,56.099998
20161110080000,1081.0,1081.0,975.25,90.217391,100,54.400002,78.300003,68.0,56.099998
20161110081500,1081.0,1081.0,975.25,90.217391,100,54.400002,80.0,68.0,56.099998
20161110083000,1081.0,1081.0,975.25,90.217391,100,54.400002,81.199997,68.0,56.099998
20161110084500,1081.0,1081.0,975.25,90.217391,100,54.400002,82.0,68.0,56.099998
20161110090000,1081.0,1081.0,994.049988,91.956521,100,54.400002,82.400002,68.0,56.099998
20161110091500,1081.0,1081.0,994.049988,91.956521,100,54.400002,82.699997,68.0,56.099998
20161110093000,1081.0,1081.0,975.25,90.217391,100,53.599998,82.900002,68.0,56.099998
20161110094500,1081.0,1081.0,975.25,90.217391,100,53.599998,83.099998,68.0,56.099998
20161110100000,1081.0,1081.0,975.25,90.217391,100,53.599998,83.099998,68.0,56.099998
20161110101500,1081.0,1081.0,975.25,90.217391,100,53.599998,83.099998,68.0,56.099998
20161110103000,1081.0,1081.0,956.450012,88.478262,100,53.599998,83.099998,68.0,56.099998
20161110104500,1081.0,1081.0,975.25,90.217391,100,53.599998,83.199997,68.0,56.099998
20161110110000,1081.0,1081.0,994.049988,91.956521,100,53.599998,83.199997,68.0,56.099998
20161110111500,1081.0,1081.0,975.25,90.217391,100,53.599998,83.300003,68.0,56.200001
20161110113000,1081.0,1081.0,975.25,90.217391,100,53.599998,83.300003,68.0,56.099998
20161110114500,1081.0,1081.0,975.25,90.217391,100,53.599998,83.400002,68.0,56.200001
20161110120000,1081.0,1081.0,994.049988,91.956521,100,53.599998,83.5,68.0,56.200001
20161110121500,1081.0,1081.0,975.25,90.217391,100,53.599998,83.599998,68.0,56.200001
20161110123000,1081.0,1081.0,975.25,90.217391,100,53.599998,83.5,68.0,56.299999
20161110124500,1081.0,1081.0,975.25,90.217391,100,53.599998,83.199997,68.0,56.200001
20161110130000,1081.0,1081.0,975.25,90.217391,100,53.599998,82.699997,68.0,56.200001
20161110131500,1081.0,1081.0,994.049988,91.956521,100,53.599998,82.0,68.0,56.200001
20161110133000,1081.0,1081.0,975.25,90.217391,100,53.599998,81.300003,68.0,56.299999
20161110134500,1081.0,1081.0,975.25,90.217391,100,53.599998,80.400002,68.0,56.200001
20161110140000,1081.0,1081.0,975.25,90.217391,100,53.599998,79.800003,68.0,56.200001
20161110141500,1081.0,1081.0,975.25,90.217391,100,53.599998,79.199997,68.0,56.200001
20161110143000,1081.0,1081.0,994.049988,91.956521,100,53.599998,78.900002,68.0,56.200001
20161110144500,1081.0,1081.0,994.049988,91.956521,100,53.599998,78.5,68.0,56.200001
20161110150000,1081.0,1081.0,975.25,90.217391,100,53.599998,78.099998,68.0,56.200001
20161110151500,1081.0,1081.0,975.25,90.217391,100,53.599998,77.699997,68.0,56.099998
20161110153000,1081.0,1081.0,975.25,90.217391,100,53.599998,77.300003,68.0,56.099998
20161110154500,1081.0,1081.0,956.450012,88.478262,100,53.599998,76.900002,68.0,56.099998
20161110160000,1081.0,1081.0,975.25,90.217391,100,53.599998,76.400002,68.0,56.099998
20161110161500,1081.0,1081.0,975.25,90.217391,100,53.599998,75.900002,68.0,56.099998
20161110163000,1081.0,1081.0,994.049988,91.956521,100,53.599998,75.400002,68.0,56.099998
20161110164500,1081.0,1081.0,994.049988,91.956521,100,53.599998,74.900002,68.0,56.099998
20161110170000,1081.0,1081.0,975.25,90.217391,100,53.599998,74.300003,68.0,56.099998
20161110171500,1081.0,1081.0,994.049988,91.956521,100,54.299999,74.0,68.0,56.099998
20161110173000,1081.0,1081.0,975.25,90.217391,100,54.299999,73.400002,68.0,56.099998
20161110174500,1081.0,1081.0,975.25,90.217391,100,54.299999,73.0,68.0,56.099998
20161110180000,1081.0,1081.0,975.25,90.217391,100,54.299999,72.599998,68.0,56.099998
20161110181500,1081.0,1081.0,975.25,90.217391,100,54.299999,72.199997,68.0,56.099998
20161110183000,1081.0,1081.0,975.25,90.217391,100,54.299999,71.900002,68.0,56.099998
20161110184500,1081.0,1081.0,975.25,90.217391,100,54.299999,71.599998,68.0,56.099998
20161110190000,1081.0,1081.0,994.049988,91.956521,100,54.299999,71.199997,68.0,56.099998
20161110191500,1081.0,1081.0,975.25,90.217391,100,54.299999,70.800003,68.0,56.099998
20161110193000,1081.0,1081.0,994.049988,91.956521,100,54.299999,70.400002,68.0,56.099998
20161110194500,1081.0,1081.0,975.25,90.217391,100,54.299999,70.099998,68.0,56.099998
20161110200000,1081.0,1081.0,975.25,90.217391,100,54.299999,69.800003,68.0,56.099998
20161110201500,1081.0,1081.0,975.25,90.217391,100,54.299999,69.5,68.0,56.099998
20161110203000,1081.0,1081.0,975.25,90.217391,100,54.299999,69.099998,68.0,56.099998
20161110204500,1081.0,1081.0,956.450012,88.478262,100,54.299999,68.599998,68.0,56.099998
20161110210000,1081.0,1081.0,975.25,90.217391,100,54.299999,68.300003,68.0,56.099998
20161110211500,1081.0,1081.0,975.25,90.217391,100,54.299999,68.0,68.0,56.099998
20161110213000,1081.0,1081.0,975.25,90.217391,100,54.299999,67.699997,68.0,56.099998
20161110214500,1081.0,1081.0,975.25,90.217391,100,54.299999,67.5,68.0,56.099998
20161110220000,1081.0,1081.0,975.25,90.217391,100,54.299999,67.300003,68.0,56.099998
20161110221500,1081.0,1081.0,956.450012,88.478262,100,54.299999,67.099998,68.0,56.099998
20161110223000,1081.0,1081.0,975.25,90.217391,100,54.299999,66.900002,68.0,56.099998
20161110224500,1081.0,1081.0,975.25,90.217391,100,54.299999,66.699997,68.0,56.099998
20161110230000,1081.0,1081.0,975.25,90.217391,100,54.299999,66.599998,68.0,56.099998
20161110231500,1081.0,1081.0,975.25,90.217391,100,54.299999,66.400002,68.0,56.099998
20161110233000,1081.0,1081.0,956.450012,88.478262,100,54.299999,66.199997,68.0,56.099998
20161110234500,1081.0,1081.0,975.25,90.217391,100,54.299999,66.099998,68.0,56.099998
20161111000000,1081.0,1081.0,975.25,90.217391,100,54.299999,66.0,68.0,56.099998
20161111001500,1081.0,1081.0,956.450012,88.478262,100,54.299999,65.900002,68.0,56.099998
20161111003000,1081.0,1081.0,975.25,90.217391,100,54.299999,65.800003,68.0,56.099998
20161111004500,1081.0,1081.0,975.25,90.217391,100,54.299999,65.800003,68.0,56.099998
20161111010000,1081.0,1081.0,975.25,90.217391,100,54.299999,65.599998,68.0,56.099998
20161111011500,1081.0,1081.0,975.25,90.217391,100,54.299999,65.599998,68.0,56.099998
20161111013000,1081.0,1081.0,956.450012,88.478262,100,54.299999,65.5,68.0,56.099998
20161111014500,1081.0,1081.0,956.450012,88.478262,100,54.299999,65.300003,68.0,56.099998
20161111020000,1081.0,1081.0,975.25,90.217391,100,54.299999,65.199997,68.0,56.099998
20161111021500,1081.0,1081.0,975.25,90.217391,100,54.299999,65.099998,68.0,56.099998
20161111023000,1081.0,1081.0,975.25,90.217391,100,54.299999,65.0,68.0,56.099998
20161111024500,1081.0,1081.0,975.25,90.217391,100,54.299999,65.0,68.0,56.099998
20161111030000,1081.0,1081.0,994.049988,91.956521,100,54.299999,64.800003,68.0,56.099998
20161111031500,1081.0,1081.0,956.450012,88.478262,100,54.299999,64.800003,68.0,56.099998
20161111033000,1081.0,1081.0,975.25,90.217391,100,54.299999,64.699997,68.0,56.099998
20161111034500,1081.0,1081.0,975.25,90.217391,100,55.0,64.699997,68.0,56.099998
20161111040000,1081.0,1081.0,975.25,90.217391,100,54.299999,64.599998,68.0,56.099998
20161111041500,1081.0,1081.0,956.450012,88.478262,100,54.299999,64.5,68.0,56.099998
20161111043000,1081.0,1081.0,975.25,90.217391,100,54.299999,64.5,68.0,56.099998
20161111044500,1081.0,1081.0,975.25,90.217391,100,54.299999,64.400002,68.0,56.099998
20161111050000,1081.0,1081.0,994.049988,91.956521,100,55.099998,64.300003,68.0,56.099998
20161111051500,1081.0,1081.0,975.25,90.217391,100,54.299999,64.199997,68.0,56.099998
20161111053000,1081.0,1081.0,975.25,90.217391,100,54.299999,64.199997,68.0,56.099998
20161111054500,1081.0,1081.0,975.25,90.217391,100,54.299999,64.199997,68.0,56.099998
20161111060000,1081.0,1081.0,975.25,90.217391,100,54.299999,64.099998,68.0,56.099998
20161111061500,1081.0,1081.0,975.25,90.217391,100,54.299999,64.099998,68.0,56.099998
20161111063000,1081.0,1081.0,994.049988,91.956521,100,54.299999,64.0,68.0,56.099998
20161111064500,1081.0,1081.0,975.25,90.217391,100,54.299999,64.699997,68.0,56.099998
20161111070000,1081.0,1081.0,975.25,90.217391,100,54.299999,65.900002,68.0,56.099998
20161111071500,1081.0,1081.0,994.049988,91.956521,100,54.299999,67.199997,68.0,56.099998
20161111073000,1081.0,1081.0,975.25,90.217391,100,55.099998,70.199997,68.0,56.099998
20161111074500,1081.0,1081.0,975.25,90.217391,100,55.099998,73.599998,68.0,56.099998
20161111080000,1081.0,1081.0,975.25,90.217391,100,55.099998,76.199997,68.0,56.099998
20161111081500,1081.0,1081.0,975.25,90.217391,100,54.299999,78.5,68.0,56.099998
20161111083000,1081.0,1081.0,975.25,90.217391,100,55.0,80.400002,68.0,56.099998
20161111084500,1081.0,1081.0,975.25,90.217391,100,55.0,81.800003,68.0,56.099998
20161111090000,1081.0,1081.0,975.25,90.217391,100,55.0,82.800003,68.0,56.099998
20161111091500,1081.0,1081.0,975.25,90.217391,100,55.0,83.5,68.0,56.099998
20161111093000,1081.0,1081.0,975.25,90.217391,100,54.299999,83.900002,68.0,56.099998
20161111094500,1081.0,1081.0,975.25,90.217391,100,54.299999,84.199997,68.0,56.099998
20161111100000,1081.0,1081.0,956.450012,88.478262,100,54.299999,84.099998,68.0,56.099998
20161111101500,1081.0,1081.0,975.25,90.217391,100,54.299999,83.900002,68.0,56.200001
20161111103000,1081.0,1081.0,975.25,90.217391,100,54.299999,84.300003,68.0,56.099998
20161111104500,1081.0,1081.0,994.049988,91.956521,100,54.299999,84.300003,68.0,56.299999
20161111110000,1081.0,1081.0,956.450012,88.478262,100,54.299999,84.699997,68.0,56.200001
20161111111500,1081.0,1081.0,975.25,90.217391,100,54.299999,84.400002,68.0,56.299999
20161111113000,1081.0,1081.0,994.049988,91.956521,100,54.299999,84.300003,68.0,56.299999
20161111114500,1081.0,1081.0,975.25,90.217391,100,54.299999,84.599998,68.0,56.200001
20161111120000,1081.0,1081.0,994.049988,91.956521,100,54.299999,84.400002,68.0,56.400002
20161111121500,1081.0,1081.0,975.25,90.217391,100,53.5,84.400002,68.0,56.400002
20161111123000,1081.0,1081.0,994.049988,91.956521,100,53.5,84.300003,68.0,56.400002
20161111124500,1081.0,1081.0,994.049988,91.956521,100,53.5,84.400002,68.0,56.599998
20161111130000,1081.0,1081.0,956.450012,88.478262,100,53.5,84.699997,68.0,56.599998
20161111131500,1081.0,1081.0,975.25,90.217391,100,53.5,84.699997,68.0,56.5
20161111133000,1081.0,1081.0,975.25,90.217391,100,53.5,84.699997,68.0,56.599998
20161111134500,1081.0,1081.0,994.049988,91.956521,100,53.5,84.699997,68.0,56.700001
20161111140000,1081.0,1081.0,975.25,90.217391,100,53.5,84.699997,68.0,56.700001
20161111141500,1081.0,1081.0,1010.5,93.478261,100,53.5,84.699997,68.0,56.700001
20161111143000,1081.0,1081.0,956.450012,88.478262,100,53.5,85.199997,68.0,56.700001
20161111144500,1081.0,1081.0,956.450012,88.478262,100,53.5,85.199997,68.0,56.799999
20161111150000,1081.0,1081.0,956.450012,88.478262,100,53.5,84.900002,68.0,56.700001
20161111151500,1081.0,1081.0,956.450012,88.478262,100,53.5,84.800003,68.0,56.700001
20161111153000,1081.0,1081.0,975.25,90.217391,100,53.5,84.800003,68.0,56.700001
20161111154500,1081.0,1081.0,975.25,90.217391,100,53.5,84.800003,68.0,56.700001
20161111160000,1081.0,1081.0,975.25,90.217391,100,53.5,85.0,68.0,56.799999
20161111161500,1081.0,1081.0,994.049988,91.956521,100,53.5,85.199997,68.0,56.799999
20161111163000,1081.0,1081.0,956.450012,88.478262,100,53.5,85.199997,68.0,56.799999
20161111164500,1081.0,1081.0,916.5,84.782609,100,54.299999,85.699997,68.0,56.799999
20161111170000,1081.0,1081.0,975.25,90.217391,100,54.299999,85.199997,68.0,56.700001
20161111171500,1081.0,1081.0,975.25,90.217391,100,54.299999,85.300003,68.0,56.700001
20161111173000,1081.0,1081.0,975.25,90.217391,100,54.299999,84.800003,68.0,56.700001
20161111174500,1081.0,1081.0,895.349976,82.826085,100,54.299999,85.300003,68.0,56.799999
20161111180000,1081.0,1081.0,895.349976,82.826085,100,54.299999,85.300003,68.0,56.799999
20161111181500,1081.0,1081.0,916.5,84.782609,100,54.299999,84.300003,68.0,56.799999
20161111183000,1081.0,1081.0,916.5,84.782609,100,54.299999,83.099998,68.0,56.700001
20161111184500,1081.0,1081.0,935.299988,86.521738,100,54.299999,82.5,68.0,56.799999
20161111190000,1081.0,1081.0,956.450012,88.478262,100,54.299999,81.099998,68.0,56.700001
20161111191500,1081.0,1081.0,975.25,90.217391,100,54.299999,79.800003,68.0,56.599998
20161111193000,1081.0,1081.0,994.049988,91.956521,100,54.299999,78.800003,68.0,56.400002
20161111194500,1081.0,1081.0,994.049988,91.956521,100,54.299999,77.900002,68.0,56.400002
20161111200000,1081.0,1081.0,975.25,90.217391,100,54.299999,77.099998,68.0,56.400002
20161111201500,1081.0,1081.0,975.25,90.217391,100,54.299999,76.199997,68.0,56.299999
20161111203000,1081.0,1081.0,975.25,90.217391,100,54.299999,75.5,68.0,56.200001
20161111204500,1081.0,1081.0,975.25,90.217391,100,54.299999,74.699997,68.0,56.099998
20161111210000,1081.0,1081.0,975.25,90.217391,100,54.299999,74.0,68.0,56.200001
20161111211500,1081.0,1081.0,975.25,90.217391,100,55.099998,73.300003,68.0,56.099998
20161111213000,1081.0,1081.0,975.25,90.217391,100,54.299999,72.599998,68.0,56.099998
20161111214500,1081.0,1081.0,975.25,90.217391,100,54.299999,71.699997,68.0,56.099998
20161111220000,1081.0,1081.0,975.25,90.217391,100,54.299999,70.900002,68.0,56.099998
20161111221500,1081.0,1081.0,994.049988,91.956521,100,54.299999,70.199997,68.0,56.099998
20161111223000,1081.0,1081.0,975.25,90.217391,100,54.299999,69.699997,68.0,56.099998
20161111224500,1081.0,1081.0,975.25,90.217391,100,54.299999,69.199997,68.0,56.099998
20161111230000,1081.0,1081.0,975.25,90.217391,100,55.099998,68.800003,68.0,56.099998
20161111231500,1081.0,1081.0,975.25,90.217391,100,55.099998,68.5,68.0,56.099998
20161111233000,1081.0,1081.0,975.25,90.217391,100,55.099998,68.199997,68.0,56.099998
20161111234500,1081.0,1081.0,975.25,90.217391,100,55.099998,68.099998,68.0,56.099998
20161112000000,1081.0,1081.0,975.25,90.217391,100,55.099998,67.800003,68.0,56.099998
20161112001500,1081.0,1081.0,994.049988,91.956521,100,55.099998,67.599998,68.0,56.099998
20161112003000,1081.0,1081.0,994.049988,91.956521,100,55.099998,67.400002,68.0,56.099998
20161112004500,1081.0,1081.0,975.25,90.217391,100,55.900002,67.199997,68.0,56.099998
20161112010000,1081.0,1081.0,994.049988,91.956521,100,55.200001,67.099998,68.0,56.099998
20161112011500,1081.0,1081.0,994.049988,91.956521,100,55.200001,66.900002,68.0,56.099998
20161112013000,1081.0,1081.0,975.25,90.217391,100,55.200001,66.699997,68.0,56.099998
20161112014500,1081.0,1081.0,994.049988,91.956521,100,55.200001,66.599998,68.0,56.099998
20161112020000,1081.0,1081.0,975.25,90.217391,100,55.900002,66.5,68.0,56.099998
20161112021500,1081.0,1081.0,975.25,90.217391,100,55.900002,66.300003,68.0,56.099998
20161112023000,1081.0,1081.0,916.5,84.782609,100,55.900002,66.199997,68.0,56.099998
20161112024500,1081.0,1081.0,935.299988,86.521738,100,55.200001,66.099998,68.0,56.099998
20161112030000,1081.0,1081.0,935.299988,86.521738,100,55.200001,66.0,68.0,56.099998
20161112031500,1081.0,1081.0,935.299988,86.521738,100,55.200001,65.800003,68.0,56.099998
20161112033000,1081.0,1081.0,916.5,84.782609,100,55.200001,65.699997,68.0,56.099998
20161112034500,1081.0,1081.0,916.5,84.782609,100,55.200001,65.599998,68.0,56.099998
20161112040000,1081.0,1081.0,935.299988,86.521738,100,55.200001,65.599998,68.0,56.099998
20161112041500,1081.0,1081.0,935.299988,86.521738,100,55.200001,65.5,68.0,56.099998
20161112043000,1081.0,1081.0,935.299988,86.521738,100,55.200001,65.400002,68.0,56.099998
20161112044500,1081.0,1081.0,935.299988,86.521738,100,55.900002,65.400002,68.0,56.099998
20161112050000,1081.0,1081.0,935.299988,86.521738,100,55.900002,65.300003,68.0,56.099998
20161112051500,1081.0,1081.0,935.299988,86.521738,100,55.900002,65.300003,68.0,56.099998
20161112053000,1081.0,1081.0,935.299988,86.521738,100,55.900002,65.300003,68.0,56.099998
20161112054500,1081.0,1081.0,935.299988,86.521738,100,55.900002,65.300003,68.0,56.099998
20161112060000,1081.0,1081.0,935.299988,86.521738,100,55.900002,65.199997,68.0,56.099998
20161112061500,1081.0,1081.0,935.299988,86.521738,100,55.900002,65.199997,68.0,56.099998
20161112063000,1081.0,1081.0,935.299988,86.521738,100,55.900002,65.099998,68.0,56.099998
20161112064500,1081.0,1081.0,935.299988,86.521738,100,55.900002,65.0,68.0,56.099998
20161112070000,1081.0,1081.0,935.299988,86.521738,100,55.900002,65.0,68.0,56.099998
20161112071500,1081.0,1081.0,935.299988,86.521738,100,55.900002,64.900002,68.0,56.099998
20161112073000,1081.0,1081.0,916.5,84.782609,100,55.900002,64.800003,68.0,56.099998
20161112074500,1081.0,1081.0,916.5,84.782609,100,55.900002,64.800003,68.0,56.099998
20161112080000,1081.0,1081.0,935.299988,86.521738,100,55.900002,64.800003,68.0,56.099998
20161112081500,1081.0,1081.0,935.299988,86.521738,100,55.900002,64.699997,68.0,56.099998
20161112083000,1081.0,1081.0,935.299988,86.521738,100,55.200001,64.599998,68.0,56.099998
20161112084500,1081.0,1081.0,935.299988,86.521738,100,55.200001,64.5,68.0,56.099998
20161112090000,1081.0,1081.0,935.299988,86.521738,100,55.200001,64.400002,68.0,56.099998
20161112091500,1081.0,1081.0,935.299988,86.521738,100,55.200001,64.400002,68.0,56.099998
20161112093000,1081.0,1081.0,935.299988,86.521738,100,55.200001,64.300003,68.0,56.099998
20161112094500,1081.0,1081.0,916.5,84.782609,100,55.200001,64.199997,68.0,56.099998
20161112100000,1081.0,1081.0,935.299988,86.521738,100,55.200001,64.099998,68.0,56.099998
20161112101500,1081.0,1081.0,935.299988,86.521738,100,54.299999,64.099998,68.0,56.099998
20161112103000,1081.0,1081.0,935.299988,86.521738,100,54.299999,64.0,68.0,56.099998
20161112104500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.900002,68.0,56.099998
20161112110000,1081.0,1081.0,916.5,84.782609,100,54.299999,63.799999,68.0,56.099998
20161112111500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.799999,68.0,56.099998
20161112113000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.700001,68.0,56.099998
20161112114500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.599998,68.0,56.099998
20161112120000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.599998,68.0,56.099998
20161112121500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.5,68.0,56.099998
20161112123000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.5,68.0,56.099998
20161112124500,1081.0,1081.0,916.5,84.782609,100,54.299999,63.5,68.0,56.099998
20161112130000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.400002,68.0,56.099998
20161112131500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.400002,68.0,56.099998
20161112133000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.299999,68.0,56.099998
20161112134500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.299999,68.0,56.099998
20161112140000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.299999,68.0,56.099998
20161112141500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.299999,68.0,56.099998
20161112143000,1081.0,1081.0,916.5,84.782609,100,54.299999,63.299999,68.0,56.099998
20161112144500,1081.0,1081.0,916.5,84.782609,100,54.299999,63.299999,68.0,56.099998
20161112150000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.299999,68.0,56.099998
20161112151500,1081.0,1081.0,916.5,84.782609,100,53.5,63.299999,68.0,56.099998
20161112153000,1081.0,1081.0,935.299988,86.521738,100,53.5,63.299999,68.0,56.099998
20161112154500,1081.0,1081.0,935.299988,86.521738,100,53.5,63.299999,68.0,56.099998
20161112160000,1081.0,1081.0,935.299988,86.521738,100,53.5,63.299999,68.0,56.099998
20161112161500,1081.0,1081.0,916.5,84.782609,100,53.5,63.299999,68.0,56.099998
20161112163000,1081.0,1081.0,935.299988,86.521738,100,53.5,63.299999,68.0,56.099998
20161112164500,1081.0,1081.0,935.299988,86.521738,100,53.5,63.299999,68.0,56.099998
20161112170000,1081.0,1081.0,935.299988,86.521738,100,53.5,63.299999,68.0,56.099998
20161112171500,1081.0,1081.0,935.299988,86.521738,100,53.5,63.200001,68.0,56.099998
20161112173000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112174500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112180000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112181500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112183000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112184500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112190000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112191500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.299999,68.0,56.099998
20161112193000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112194500,1081.0,1081.0,956.450012,88.478262,100,54.299999,63.200001,68.0,56.099998
20161112200000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112201500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112203000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.200001,68.0,56.099998
20161112204500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.099998,68.0,56.099998
20161112210000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.099998,68.0,56.099998
20161112211500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.099998,68.0,56.099998
20161112213000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.099998,68.0,56.099998
20161112214500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.099998,68.0,56.099998
20161112220000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.099998,68.0,56.099998
20161112221500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.099998,68.0,56.099998
20161112223000,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.099998,68.0,56.099998
20161112224500,1081.0,1081.0,935.299988,86.521738,100,54.299999,63.099998,68.0,56.099998
20161112230000,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.099998,68.0,56.099998
20161112231500,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.099998,68.0,56.099998
20161112233000,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.099998,68.0,56.099998
20161112234500,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.099998,68.0,56.099998
20161113000000,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.099998,68.0,56.099998
20161113001500,1081.0,1081.0,956.450012,88.478262,100,55.099998,63.099998,68.0,56.099998
20161113003000,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.099998,68.0,56.099998
20161113004500,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.0,68.0,56.099998
20161113010000,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.099998,68.0,56.099998
20161113011500,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.0,68.0,56.099998
20161113013000,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.0,68.0,56.099998
20161113014500,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.0,68.0,56.099998
20161113020000,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.0,68.0,56.099998
20161113021500,1081.0,1081.0,935.299988,86.521738,100,55.099998,63.0,68.0,56.099998
20161113023000,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.0,68.0,56.099998
20161113024500,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.099998,68.0,56.099998
20161113030000,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.099998,68.0,56.099998
20161113031500,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.099998,68.0,56.099998
20161113033000,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.099998,68.0,56.099998
20161113034500,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.099998,68.0,56.099998
20161113040000,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.099998,68.0,56.099998
20161113041500,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.099998,68.0,56.099998
20161113043000,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.099998,68.0,56.099998
20161113044500,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.0,68.0,56.099998
20161113050000,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.099998,68.0,56.099998
20161113051500,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.0,68.0,56.099998
20161113053000,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.0,68.0,56.099998
20161113054500,1081.0,1081.0,935.299988,86.521738,100,55.900002,63.0,68.0,56.099998
20161113060000,1081.0,1081.0,956.450012,88.478262,100,55.900002,62.900002,68.0,56.099998
20161113061500,1081.0,1081.0,956.450012,88.478262,100,55.900002,62.900002,68.0,56.099998
20161113063000,1081.0,1081.0,916.5,84.782609,100,55.900002,62.900002,68.0,56.099998
20161113064500,1081.0,1081.0,935.299988,86.521738,100,54.700001,62.799999,68.0,56.099998
