PropertyTimestampInNumber,AirFlowSetpointMax,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160101000000,241.9,0.0,0.0,0,58.8,67.1,69.9,66.9
20160101001500,241.9,0.0,0.0,0,58.8,67.1,69.9,66.9
20160101003000,241.9,0.0,0.0,0,58.8,67.1,69.9,66.9
20160101004500,241.9,0.0,0.0,0,58.8,67.1,69.9,66.9
20160101010000,241.9,0.0,0.0,0,58.8,67.1,69.9,66.9
20160101011500,241.9,0.0,0.0,0,58.8,67.1,69.9,66.9
20160101013000,241.9,0.0,0.0,0,58.8,67.1,69.9,66.9
20160101014500,241.9,0.0,0.0,0,58.8,67.1,69.9,66.9
20160101020000,241.9,0.0,0.0,0,58.8,67.1,69.9,66.9
20160101021500,241.9,0.0,0.0,0,58.8,67.1,69.9,66.9
20160101023000,241.9,0.0,0.0,0,58.8,67.0,69.9,66.9
20160101024500,241.9,0.0,0.0,0,58.8,67.0,69.9,66.9
20160101030000,241.9,0.0,0.0,0,58.8,67.0,69.9,66.9
20160101031500,241.9,0.0,0.0,0,58.2,67.0,69.9,66.9
20160101033000,241.9,0.0,0.0,0,58.2,67.0,69.9,66.9
20160101034500,241.9,0.0,0.0,0,58.2,67.0,69.9,66.9
20160101040000,241.9,0.0,0.0,0,58.2,66.9,69.9,66.9
20160101041500,241.9,0.0,0.0,0,58.2,66.9,69.9,66.9
20160101043000,241.9,0.0,0.0,0,58.2,66.9,69.9,66.9
20160101044500,241.9,0.0,0.0,0,58.2,66.9,69.9,66.9
20160101050000,241.9,0.0,0.0,0,58.2,66.9,69.9,66.9
20160101051500,241.9,0.0,0.0,0,58.2,66.9,69.9,66.9
20160101053000,241.9,0.0,0.0,0,58.2,66.9,69.9,66.9
20160101054500,241.9,0.0,0.0,0,58.2,66.9,69.9,66.9
20160101060000,241.9,0.0,0.0,0,58.2,66.9,69.9,66.9
20160101061500,241.9,0.0,0.0,0,58.2,66.8,69.9,66.9
20160101063000,241.9,0.0,0.0,0,58.2,66.8,69.9,66.9
20160101064500,241.9,0.0,0.0,0,58.2,66.8,69.9,66.9
20160101070000,241.9,0.0,0.0,0,58.2,66.8,69.9,66.9
20160101071500,241.9,0.0,0.0,0,58.2,66.7,69.9,66.9
20160101073000,241.9,0.0,0.0,0,58.2,66.7,69.9,66.9
20160101074500,241.9,0.0,0.0,0,58.2,66.7,69.9,66.9
20160101080000,241.9,0.0,0.0,0,57.6,66.7,69.9,66.9
20160101081500,241.9,0.0,0.0,0,57.6,66.7,69.9,66.9
20160101083000,241.9,0.0,0.0,0,57.6,66.7,69.9,66.9
20160101084500,241.9,0.0,0.0,0,57.6,66.7,69.9,66.9
20160101090000,241.9,0.0,0.0,0,57.6,66.7,69.9,66.9
20160101091500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101093000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101094500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101100000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101101500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101103000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101104500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101110000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101111500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101113000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101114500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101120000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101121500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101123000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101124500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101130000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101131500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101133000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101134500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101140000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101141500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101143000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101144500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101150000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101151500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101153000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101154500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101160000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101161500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101163000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101164500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101170000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101171500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101173000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101174500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101180000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101181500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101183000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101184500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101190000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101191500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101193000,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101194500,241.9,0.0,0.0,0,57.6,66.6,69.9,66.9
20160101200000,241.9,0.0,0.0,0,57.6,66.5,69.9,66.9
20160101201500,241.9,0.0,0.0,0,57.6,66.5,69.9,66.9
20160101203000,241.9,0.0,0.0,0,57.6,66.5,69.9,66.9
20160101204500,241.9,0.0,0.0,0,57.6,66.5,69.9,66.9
20160101210000,241.9,0.0,0.0,0,57.6,66.5,69.9,66.9
20160101211500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160101213000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160101214500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160101220000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160101221500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160101223000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160101224500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160101230000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160101231500,241.9,0.0,0.0,0,57.6,66.3,69.9,66.9
20160101233000,241.9,0.0,0.0,0,57.6,66.3,69.9,66.9
20160101234500,241.9,0.0,0.0,0,57.6,66.3,69.9,66.9
20160102000000,241.9,0.0,0.0,0,57.6,66.3,69.9,66.9
20160102001500,241.9,0.0,0.0,0,57.6,66.3,69.9,66.9
20160102003000,241.9,0.0,0.0,0,57.6,66.2,69.9,66.9
20160102004500,241.9,0.0,0.0,0,57.6,66.2,69.9,66.9
20160102010000,241.9,0.0,0.0,0,57.6,66.2,69.9,66.9
20160102011500,241.9,0.0,0.0,0,57.6,66.2,69.9,66.9
20160102013000,241.9,0.0,0.0,0,57.6,66.1,69.9,66.9
20160102014500,241.9,0.0,0.0,0,57.6,66.0,69.9,66.9
20160102020000,241.9,0.0,0.0,0,57.6,65.8,69.9,66.9
20160102021500,241.9,0.0,0.0,0,56.8,65.7,69.9,66.9
20160102023000,241.9,0.0,0.0,0,56.8,65.7,69.9,66.9
20160102024500,241.9,0.0,0.0,0,56.8,65.7,69.9,66.9
20160102030000,241.9,0.0,0.0,0,56.8,65.7,69.9,66.9
20160102031500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102033000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102034500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102040000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102041500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102043000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102044500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102050000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102051500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102053000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102054500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102060000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102061500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102063000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102064500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102070000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102071500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102073000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102074500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102080000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102081500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102083000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102084500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102090000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102091500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102093000,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102094500,241.9,0.0,0.0,0,56.8,65.8,69.9,66.9
20160102100000,241.9,0.0,0.0,0,57.5,65.8,69.9,66.9
20160102101500,241.9,0.0,0.0,0,57.5,65.8,69.9,66.9
20160102103000,241.9,0.0,0.0,0,57.5,65.8,69.9,66.9
20160102104500,241.9,0.0,0.0,0,57.5,65.8,69.9,66.9
20160102110000,241.9,0.0,0.0,0,57.5,65.8,69.9,66.9
20160102111500,241.9,0.0,0.0,0,57.5,65.8,69.9,66.9
20160102113000,241.9,0.0,0.0,0,57.5,65.8,69.9,66.9
20160102114500,241.9,0.0,0.0,0,57.5,65.8,69.9,66.9
20160102120000,241.9,0.0,0.0,0,57.5,65.8,69.9,66.9
20160102121500,241.9,0.0,0.0,0,57.5,65.8,69.9,66.9
20160102123000,241.9,0.0,0.0,0,57.5,65.9,69.9,66.9
20160102124500,241.9,0.0,0.0,0,57.5,65.9,69.9,66.9
20160102130000,241.9,0.0,0.0,0,57.5,65.9,69.9,66.9
20160102131500,241.9,0.0,0.0,0,57.5,66.0,69.9,66.9
20160102133000,241.9,0.0,0.0,0,57.5,66.0,69.9,66.9
20160102134500,241.9,0.0,0.0,0,57.5,66.0,69.9,66.9
20160102140000,241.9,0.0,0.0,0,57.5,66.0,69.9,66.9
20160102141500,241.9,0.0,0.0,0,57.5,66.1,69.9,66.9
20160102143000,241.9,0.0,0.0,0,57.5,66.1,69.9,66.9
20160102144500,241.9,0.0,0.0,0,57.5,66.1,69.9,66.9
20160102150000,241.9,0.0,0.0,0,57.5,66.1,69.9,66.9
20160102151500,241.9,0.0,0.0,0,58.3,66.1,69.9,66.9
20160102153000,241.9,0.0,0.0,0,58.3,66.1,69.9,66.9
20160102154500,241.9,0.0,0.0,0,58.3,66.2,69.9,66.9
20160102160000,241.9,0.0,0.0,0,58.3,66.2,69.9,66.9
20160102161500,241.9,0.0,0.0,0,58.3,66.2,69.9,66.9
20160102163000,241.9,0.0,0.0,0,58.3,66.2,69.9,66.9
20160102164500,241.9,0.0,0.0,0,58.3,66.3,69.9,66.9
20160102170000,241.9,0.0,0.0,0,58.3,66.3,69.9,66.9
20160102171500,241.9,0.0,0.0,0,58.3,66.3,69.9,66.9
20160102173000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102174500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102180000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102181500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102183000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102184500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102190000,241.9,0.0,0.0,0,58.3,66.5,69.9,66.9
20160102191500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102193000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102194500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102200000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102201500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102203000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102204500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102210000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102211500,241.9,0.0,0.0,0,58.3,66.5,69.9,66.9
20160102213000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102214500,241.9,0.0,0.0,0,58.3,66.5,69.9,66.9
20160102220000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102221500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102223000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102224500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102230000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102231500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102233000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160102234500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103000000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103001500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103003000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103004500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103010000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103011500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103013000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103014500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103020000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103021500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103023000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103024500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103030000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103031500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103033000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103034500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103040000,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103041500,241.9,0.0,0.0,0,58.3,66.4,69.9,66.9
20160103043000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103044500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103050000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103051500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103053000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103054500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103060000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103061500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103063000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103064500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103070000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103071500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103073000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103074500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103080000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103081500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103083000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103084500,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103090000,241.9,0.0,0.0,0,57.6,66.4,69.9,66.9
20160103091500,241.9,0.0,0.0,0,58.3,66.5,69.9,66.9
20160103093000,241.9,0.0,0.0,0,58.3,66.5,69.9,66.9
20160103094500,241.9,0.0,0.0,0,58.3,66.5,69.9,66.9
20160103100000,241.9,0.0,0.0,0,58.3,66.5,69.9,66.9
20160103101500,241.9,0.0,0.0,0,58.3,66.6,69.9,66.9
20160103103000,241.9,0.0,0.0,0,58.3,66.6,69.9,66.9
20160103104500,241.9,0.0,0.0,0,58.3,66.6,69.9,66.9
20160103110000,241.9,0.0,0.0,0,58.3,66.6,69.9,66.9
20160103111500,241.9,0.0,0.0,0,58.3,66.6,69.9,66.9
20160103113000,241.9,0.0,0.0,0,58.3,66.6,69.9,66.9
20160103114500,241.9,0.0,0.0,0,58.3,66.7,69.9,66.9
20160103120000,241.9,0.0,0.0,0,58.3,66.7,69.9,66.9
20160103121500,241.9,0.0,0.0,0,59.1,66.7,69.9,66.9
20160103123000,241.9,0.0,0.0,0,59.1,66.7,69.9,66.9
20160103124500,241.9,0.0,0.0,0,59.1,66.8,69.9,66.9
20160103130000,241.9,0.0,0.0,0,59.1,66.8,69.9,66.9
20160103131500,241.9,0.0,0.0,0,59.1,66.8,69.9,66.9
20160103133000,241.9,0.0,0.0,0,59.1,66.9,69.9,66.9
20160103134500,241.9,0.0,0.0,0,59.1,66.9,69.9,66.9
20160103140000,241.9,0.0,0.0,0,59.1,67.0,69.9,66.9
20160103141500,241.9,0.0,0.0,0,59.1,67.1,69.9,66.9
20160103143000,241.9,0.0,0.0,0,59.1,67.1,69.9,66.9
20160103144500,241.9,0.0,0.0,0,59.1,67.2,69.9,66.9
20160103150000,241.9,0.0,0.0,0,59.9,67.3,69.9,66.9
20160103151500,241.9,0.0,0.0,0,59.9,67.4,69.9,66.9
20160103153000,241.9,0.0,0.0,0,59.9,67.4,69.9,66.9
20160103154500,241.9,0.0,0.0,0,59.9,67.5,69.9,66.9
20160103160000,241.9,0.0,0.0,0,59.9,67.6,69.9,66.9
20160103161500,241.9,0.0,0.0,0,59.9,67.6,69.9,66.9
20160103163000,241.9,0.0,0.0,0,59.9,67.6,69.9,66.9
20160103164500,241.9,0.0,0.0,0,59.9,67.6,69.9,66.9
20160103170000,241.9,0.0,0.0,0,59.9,67.6,69.9,66.9
20160103171500,241.9,0.0,0.0,0,59.9,67.6,69.9,66.9
20160103173000,241.9,0.0,0.0,0,59.9,67.6,69.9,66.9
20160103174500,241.9,0.0,0.0,0,59.9,67.6,69.9,66.9
20160103180000,241.9,0.0,0.0,0,59.9,67.6,69.9,66.9
20160103181500,241.9,0.0,0.0,0,59.2,67.6,69.9,66.9
20160103183000,241.9,0.0,0.0,0,59.2,67.5,69.9,66.9
20160103184500,241.9,0.0,0.0,0,59.2,67.6,69.9,66.9
20160103190000,241.9,0.0,0.0,0,59.2,67.5,69.9,66.9
20160103191500,241.9,0.0,0.0,0,59.2,67.5,69.9,66.9
20160103193000,241.9,0.0,0.0,0,59.2,67.5,69.9,66.9
20160103194500,241.9,0.0,0.0,0,59.2,67.5,69.9,66.9
20160103200000,241.9,0.0,0.0,0,59.2,67.5,69.9,66.9
20160103201500,241.9,0.0,0.0,0,59.2,67.5,69.9,66.9
20160103203000,241.9,0.0,0.0,0,59.2,67.5,69.9,66.9
20160103204500,241.9,0.0,0.0,0,59.2,67.4,69.9,66.9
20160103210000,241.9,0.0,0.0,0,59.2,67.4,69.9,66.9
20160103211500,241.9,0.0,0.0,0,59.2,67.4,69.9,66.9
20160103213000,241.9,0.0,0.0,0,59.2,67.4,69.9,66.9
20160103214500,241.9,0.0,0.0,0,59.2,67.4,69.9,66.9
20160103220000,241.9,0.0,0.0,0,59.2,67.4,69.9,66.9
20160103221500,241.9,0.0,0.0,0,58.5,67.3,69.9,66.9
20160103223000,241.9,0.0,0.0,0,58.5,67.3,69.9,66.9
20160103224500,241.9,0.0,0.0,0,58.5,67.3,69.9,66.9
20160103230000,241.9,0.0,0.0,0,58.5,67.2,69.9,66.9
20160103231500,241.9,0.0,0.0,0,58.5,67.2,69.9,66.9
20160103233000,241.9,0.0,0.0,0,58.5,67.2,69.9,66.9
20160103234500,241.9,0.0,0.0,0,58.5,67.2,69.9,66.9
20160104000000,241.9,0.0,0.0,0,58.5,67.1,69.9,66.9
20160104001500,241.9,0.0,0.0,0,58.5,67.1,69.9,66.9
20160104003000,241.9,0.0,0.0,0,58.5,67.1,69.9,66.9
20160104004500,241.9,0.0,0.0,0,58.5,67.0,69.9,66.9
20160104010000,241.9,0.0,0.0,0,58.5,67.0,69.9,66.9
20160104011500,241.9,0.0,0.0,0,58.5,67.0,69.9,66.9
20160104013000,241.9,0.0,0.0,0,57.9,66.9,69.9,66.9
20160104014500,241.9,0.0,0.0,0,57.9,66.9,69.9,66.9
20160104020000,241.9,0.0,0.0,0,57.9,66.8,69.9,66.9
20160104021500,241.9,0.0,0.0,0,57.9,66.8,69.9,66.9
20160104023000,241.9,0.0,0.0,0,57.9,66.8,69.9,66.9
20160104024500,241.9,0.0,0.0,0,57.9,66.7,69.9,66.9
20160104030000,241.9,0.0,0.0,0,57.9,66.7,69.9,66.9
20160104031500,241.9,0.0,0.0,0,57.9,66.7,69.9,66.9
20160104033000,241.9,0.0,0.0,0,57.9,66.7,69.9,66.9
20160104034500,241.9,0.0,0.0,0,57.9,66.6,69.9,66.9
20160104040000,241.9,0.0,0.0,0,57.9,66.6,69.9,66.9
20160104041500,241.9,0.0,0.0,0,57.9,66.6,69.9,66.9
20160104043000,241.9,0.0,0.0,0,57.9,66.6,69.9,66.9
20160104044500,241.9,0.0,0.0,0,57.9,66.6,69.9,66.9
20160104050000,241.9,0.0,0.0,0,57.9,66.6,69.9,66.9
20160104051500,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104053000,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104054500,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104060000,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104061500,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104063000,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104064500,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104070000,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104071500,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104073000,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104074500,241.9,0.0,0.0,0,57.9,66.5,69.9,66.9
20160104080000,241.9,0.0,0.0,0,57.9,66.6,69.9,66.9
20160104081500,241.9,0.0,0.0,0,57.9,66.6,69.9,66.9
20160104083000,241.9,0.0,0.0,0,57.9,66.7,69.9,66.9
20160104084500,241.9,0.0,0.0,0,58.5,66.7,69.9,66.9
20160104090000,241.9,0.0,0.0,0,58.5,66.8,69.9,66.9
20160104091500,241.9,0.0,0.0,0,58.5,66.9,69.9,66.9
20160104093000,241.9,0.0,0.0,0,58.5,66.9,69.9,66.9
20160104094500,241.9,0.0,0.0,0,58.5,66.9,69.9,66.9
20160104100000,241.9,0.0,0.0,0,58.5,66.9,69.9,66.9
20160104101500,241.9,0.0,0.0,0,58.5,66.9,69.9,66.9
20160104103000,241.9,0.0,0.0,0,59.1,66.9,69.9,66.9
20160104104500,241.9,0.0,0.0,0,59.1,66.9,69.9,66.9
20160104110000,241.9,0.0,0.0,0,59.1,67.0,69.9,66.9
20160104111500,241.9,0.0,0.0,0,59.1,67.0,69.9,66.9
20160104113000,241.9,0.0,0.0,0,59.1,67.1,69.9,66.9
20160104114500,241.9,0.0,0.0,0,59.1,67.1,69.9,66.9
20160104120000,241.9,0.0,0.0,0,59.9,67.2,69.9,66.9
20160104121500,241.9,0.0,0.0,0,59.9,67.2,69.9,66.9
20160104123000,241.9,0.0,0.0,0,59.9,67.2,69.9,66.9
20160104124500,241.9,0.0,0.0,0,59.9,67.3,69.9,66.9
20160104130000,241.9,0.0,0.0,0,59.9,67.4,69.9,66.9
20160104131500,241.9,0.0,0.0,0,59.9,67.5,69.9,66.9
20160104133000,241.9,0.0,0.0,0,60.7,67.6,69.9,66.9
20160104134500,241.9,0.0,0.0,0,60.7,67.7,69.9,66.9
20160104140000,241.9,0.0,0.0,0,60.7,67.8,69.9,66.9
20160104141500,241.9,0.0,0.0,0,60.7,67.8,69.9,66.9
20160104143000,241.9,0.0,0.0,0,60.7,67.9,69.9,66.9
20160104144500,241.9,0.0,0.0,0,60.7,67.9,69.9,66.9
20160104150000,241.9,0.0,0.0,0,60.7,68.0,69.9,66.9
20160104151500,241.9,0.0,0.0,0,60.7,68.0,69.9,66.9
20160104153000,241.9,0.0,0.0,0,60.7,68.1,69.9,66.9
20160104154500,241.9,0.0,0.0,0,60.7,68.1,69.9,66.9
20160104160000,241.9,0.0,0.0,0,60.7,68.1,69.9,66.9
20160104161500,241.9,0.0,0.0,0,60.7,68.1,69.9,66.9
20160104163000,241.9,0.0,0.0,0,60.7,68.1,69.9,66.9
20160104164500,241.9,0.0,0.0,0,60.7,68.2,69.9,66.9
20160104170000,241.9,0.0,0.0,0,60.7,68.2,69.9,66.9
20160104171500,241.9,0.0,0.0,0,60.7,68.2,69.9,66.9
20160104173000,241.9,0.0,0.0,0,60.7,68.1,69.9,66.9
20160104174500,241.9,0.0,0.0,0,60.7,68.1,69.9,66.9
20160104180000,241.9,0.0,0.0,0,60.7,68.1,69.9,66.9
20160104181500,241.9,0.0,0.0,0,60.7,68.1,69.9,66.9
20160104183000,241.9,0.0,0.0,0,60.0,68.0,69.9,66.9
20160104184500,241.9,0.0,0.0,0,60.0,67.9,69.9,66.9
20160104190000,241.9,0.0,0.0,0,60.0,67.9,69.9,66.9
20160104191500,241.9,0.0,0.0,0,60.0,67.9,69.9,66.9
20160104193000,241.9,0.0,0.0,0,60.0,67.9,69.9,66.9
20160104194500,241.9,0.0,0.0,0,60.0,67.9,69.9,66.9
20160104200000,241.9,0.0,0.0,0,59.2,67.8,69.9,66.9
20160104201500,241.9,0.0,0.0,0,59.2,67.8,69.9,66.9
20160104203000,241.9,0.0,0.0,0,59.2,67.8,69.9,66.9
20160104204500,241.9,0.0,0.0,0,59.2,67.8,69.9,66.9
20160104210000,241.9,0.0,0.0,0,59.2,67.8,69.9,66.9
20160104211500,241.9,0.0,0.0,0,59.2,67.7,69.9,66.9
20160104213000,241.9,0.0,0.0,0,59.2,67.7,69.9,66.9
20160104214500,241.9,0.0,0.0,0,59.2,67.7,69.9,66.9
20160104220000,241.9,0.0,0.0,0,59.2,67.7,69.9,66.9
20160104221500,241.9,0.0,0.0,0,59.2,67.6,69.9,66.9
20160104223000,241.9,0.0,0.0,0,58.4,67.6,69.9,66.9
20160104224500,241.9,0.0,0.0,0,58.4,67.6,69.9,66.9
20160104230000,241.9,0.0,0.0,0,58.4,67.5,69.9,66.9
20160104231500,241.9,0.0,0.0,0,58.4,67.4,69.9,66.9
20160104233000,241.9,0.0,0.0,0,58.4,67.4,69.9,66.9
20160104234500,241.9,0.0,0.0,0,58.4,67.4,69.9,66.9
20160105000000,241.9,0.0,0.0,0,58.4,67.3,69.9,66.9
20160105001500,241.9,0.0,0.0,0,58.4,67.3,69.9,66.9
